execution,phase,year,month,day,hour,minute,second,ms
s26_01,stand_start,2023,2,8,12,36,55,126
s26_01,stand_end  ,2023,2,8,12,36,56,181
s26_01,turn1_start,2023,2,8,12,36,58,603
s26_01,turn1_end  ,2023,2,8,12,36,59,509
s26_01,turn2_start,2023,2,8,12,37,2,55
s26_01,turn2_end  ,2023,2,8,12,37,3,75
s26_01,sit_start  ,2023,2,8,12,37,3,75
s26_01,sit_end    ,2023,2,8,12,37,3,876
s26_02,stand_start,2023,2,8,12,37,32,784
s26_02,stand_end  ,2023,2,8,12,37,33,703
s26_02,turn1_start,2023,2,8,12,37,36,349
s26_02,turn1_end  ,2023,2,8,12,37,37,502
s26_02,turn2_start,2023,2,8,12,37,40,243
s26_02,turn2_end  ,2023,2,8,12,37,41,45
s26_02,sit_start  ,2023,2,8,12,37,41,45
s26_02,sit_end    ,2023,2,8,12,37,41,980
s26_03,stand_start,2023,2,8,12,38,4,797
s26_03,stand_end  ,2023,2,8,12,38,5,753
s26_03,turn1_start,2023,2,8,12,38,8,147
s26_03,turn1_end  ,2023,2,8,12,38,9,167
s26_03,turn2_start,2023,2,8,12,38,11,710
s26_03,turn2_end  ,2023,2,8,12,38,12,699
s26_03,sit_start  ,2023,2,8,12,38,12,699
s26_03,sit_end    ,2023,2,8,12,38,13,518
s26_04,stand_start,2023,2,8,12,38,34,702
s26_04,stand_end  ,2023,2,8,12,38,35,370
s26_04,turn1_start,2023,2,8,12,38,37,682
s26_04,turn1_end  ,2023,2,8,12,38,38,633
s26_04,turn2_start,2023,2,8,12,38,40,675
s26_04,turn2_end  ,2023,2,8,12,38,41,626
s26_04,sit_start  ,2023,2,8,12,38,41,626
s26_04,sit_end    ,2023,2,8,12,38,42,364
s26_05,stand_start,2023,2,8,12,39,1,892
s26_05,stand_end  ,2023,2,8,12,39,2,828
s26_05,turn1_start,2023,2,8,12,39,5,71
s26_05,turn1_end  ,2023,2,8,12,39,5,940
s26_05,turn2_start,2023,2,8,12,39,8,99
s26_05,turn2_end  ,2023,2,8,12,39,8,954
s26_05,sit_start  ,2023,2,8,12,39,8,954
s26_05,sit_end    ,2023,2,8,12,39,9,753
s26_06,stand_start,2023,2,8,12,39,33,946
s26_06,stand_end  ,2023,2,8,12,39,34,833
s26_06,turn1_start,2023,2,8,12,39,36,827
s26_06,turn1_end  ,2023,2,8,12,39,37,913
s26_06,turn2_start,2023,2,8,12,39,40,172
s26_06,turn2_end  ,2023,2,8,12,39,40,976
s26_06,sit_start  ,2023,2,8,12,39,40,976
s26_06,sit_end    ,2023,2,8,12,39,41,895
s26_07,stand_start,2023,2,8,12,40,0,817
s26_07,stand_end  ,2023,2,8,12,40,1,702
s26_07,turn1_start,2023,2,8,12,40,3,963
s26_07,turn1_end  ,2023,2,8,12,40,4,615
s26_07,turn2_start,2023,2,8,12,40,6,623
s26_07,turn2_end  ,2023,2,8,12,40,7,658
s26_07,sit_start  ,2023,2,8,12,40,7,658
s26_07,sit_end    ,2023,2,8,12,40,8,480
s26_08,stand_start,2023,2,8,12,40,34,708
s26_08,stand_end  ,2023,2,8,12,40,35,528
s26_08,turn1_start,2023,2,8,12,40,37,786
s26_08,turn1_end  ,2023,2,8,12,40,38,655
s26_08,turn2_start,2023,2,8,12,40,40,897
s26_08,turn2_end  ,2023,2,8,12,40,41,700
s26_08,sit_start  ,2023,2,8,12,40,41,700
s26_08,sit_end    ,2023,2,8,12,40,42,618
s26_09,stand_start,2023,2,8,12,41,1,492
s26_09,stand_end  ,2023,2,8,12,41,2,313
s26_09,turn1_start,2023,2,8,12,41,4,305
s26_09,turn1_end  ,2023,2,8,12,41,5,175
s26_09,turn2_start,2023,2,8,12,41,7,749
s26_09,turn2_end  ,2023,2,8,12,41,8,637
s26_09,sit_start  ,2023,2,8,12,41,8,637
s26_09,sit_end    ,2023,2,8,12,41,9,388
s26_10,stand_start,2023,2,8,12,41,30,369
s26_10,stand_end  ,2023,2,8,12,41,31,237
s26_10,turn1_start,2023,2,8,12,41,33,364
s26_10,turn1_end  ,2023,2,8,12,41,34,165
s26_10,turn2_start,2023,2,8,12,41,36,426
s26_10,turn2_end  ,2023,2,8,12,41,37,197
s26_10,sit_start  ,2023,2,8,12,41,37,197
s26_10,sit_end    ,2023,2,8,12,41,38,417
