execution,phase,year,month,day,hour,minute,second,ms
s12_01,stand_start,2022,11,15,13,35,48,285
s12_01,stand_end  ,2022,11,15,13,35,49,505
s12_01,turn1_start,2022,11,15,13,35,52,65
s12_01,turn1_end  ,2022,11,15,13,35,53,822
s12_01,turn2_start,2022,11,15,13,35,56,499
s12_01,turn2_end  ,2022,11,15,13,35,57,589
s12_01,sit_start  ,2022,11,15,13,35,57,589
s12_01,sit_end    ,2022,11,15,13,35,58,911
s12_02,stand_start,2022,11,15,13,36,23,609
s12_02,stand_end  ,2022,11,15,13,36,24,565
s12_02,turn1_start,2022,11,15,13,36,26,757
s12_02,turn1_end  ,2022,11,15,13,36,28,28
s12_02,turn2_start,2022,11,15,13,36,30,456
s12_02,turn2_end  ,2022,11,15,13,36,31,424
s12_02,sit_start  ,2022,11,15,13,36,31,424
s12_02,sit_end    ,2022,11,15,13,36,32,664
s12_03,stand_start,2022,11,15,13,36,55,151
s12_03,stand_end  ,2022,11,15,13,36,55,989
s12_03,turn1_start,2022,11,15,13,36,58,129
s12_03,turn1_end  ,2022,11,15,13,36,59,84
s12_03,turn2_start,2022,11,15,13,37,1,342
s12_03,turn2_end  ,2022,11,15,13,37,2,262
s12_03,sit_start  ,2022,11,15,13,37,2,262
s12_03,sit_end    ,2022,11,15,13,37,3,484
s12_04,stand_start,2022,11,15,13,37,27,148
s12_04,stand_end  ,2022,11,15,13,37,28,34
s12_04,turn1_start,2022,11,15,13,37,30,458
s12_04,turn1_end  ,2022,11,15,13,37,31,628
s12_04,turn2_start,2022,11,15,13,37,34,187
s12_04,turn2_end  ,2022,11,15,13,37,34,940
s12_04,sit_start  ,2022,11,15,13,37,34,940
s12_04,sit_end    ,2022,11,15,13,37,36,9
s12_05,stand_start,2022,11,15,13,37,56,371
s12_05,stand_end  ,2022,11,15,13,37,57,461
s12_05,turn1_start,2022,11,15,13,37,59,800
s12_05,turn1_end  ,2022,11,15,13,38,0,836
s12_05,turn2_start,2022,11,15,13,38,3,263
s12_05,turn2_end  ,2022,11,15,13,38,4,145
s12_05,sit_start  ,2022,11,15,13,38,4,145
s12_05,sit_end    ,2022,11,15,13,38,5,399
s12_06,stand_start,2022,11,15,13,38,25,881
s12_06,stand_end  ,2022,11,15,13,38,27,34
s12_06,turn1_start,2022,11,15,13,38,29,442
s12_06,turn1_end  ,2022,11,15,13,38,30,477
s12_06,turn2_start,2022,11,15,13,38,32,901
s12_06,turn2_end  ,2022,11,15,13,38,33,889
s12_06,sit_start  ,2022,11,15,13,38,33,889
s12_06,sit_end    ,2022,11,15,13,38,35,108
s12_07,stand_start,2022,11,15,13,38,55,409
s12_07,stand_end  ,2022,11,15,13,38,56,479
s12_07,turn1_start,2022,11,15,13,38,58,569
s12_07,turn1_end  ,2022,11,15,13,38,59,656
s12_07,turn2_start,2022,11,15,13,39,1,763
s12_07,turn2_end  ,2022,11,15,13,39,2,782
s12_07,sit_start  ,2022,11,15,13,39,2,782
s12_07,sit_end    ,2022,11,15,13,39,3,885
s12_08,stand_start,2022,11,15,13,39,28,979
s12_08,stand_end  ,2022,11,15,13,39,29,899
s12_08,turn1_start,2022,11,15,13,39,32,240
s12_08,turn1_end  ,2022,11,15,13,39,33,326
s12_08,turn2_start,2022,11,15,13,39,35,768
s12_08,turn2_end  ,2022,11,15,13,39,36,636
s12_08,sit_start  ,2022,11,15,13,39,36,636
s12_08,sit_end    ,2022,11,15,13,39,37,807
s12_09,stand_start,2022,11,15,13,40,2,67
s12_09,stand_end  ,2022,11,15,13,40,3,170
s12_09,turn1_start,2022,11,15,13,40,5,928
s12_09,turn1_end  ,2022,11,15,13,40,6,865
s12_09,turn2_start,2022,11,15,13,40,8,987
s12_09,turn2_end  ,2022,11,15,13,40,10,58
s12_09,sit_start  ,2022,11,15,13,40,10,58
s12_09,sit_end    ,2022,11,15,13,40,11,245
s12_10,stand_start,2022,11,15,13,40,31,808
s12_10,stand_end  ,2022,11,15,13,40,32,745
s12_10,turn1_start,2022,11,15,13,40,34,636
s12_10,turn1_end  ,2022,11,15,13,40,35,473
s12_10,turn2_start,2022,11,15,13,40,37,748
s12_10,turn2_end  ,2022,11,15,13,40,38,668
s12_10,sit_start  ,2022,11,15,13,40,38,668
s12_10,sit_end    ,2022,11,15,13,40,40,25
