execution,phase,year,month,day,hour,minute,second,ms
s29_01,stand_start,2023,2,16,12,26,5,872
s29_01,stand_end  ,2023,2,16,12,26,6,575
s29_01,turn1_start,2023,2,16,12,26,8,584
s29_01,turn1_end  ,2023,2,16,12,26,9,589
s29_01,turn2_start,2023,2,16,12,26,11,745
s29_01,turn2_end  ,2023,2,16,12,26,12,582
s29_01,sit_start  ,2023,2,16,12,26,12,582
s29_01,sit_end    ,2023,2,16,12,26,13,335
s29_02,stand_start,2023,2,16,12,26,33,874
s29_02,stand_end  ,2023,2,16,12,26,35,95
s29_02,turn1_start,2023,2,16,12,26,36,900
s29_02,turn1_end  ,2023,2,16,12,26,37,954
s29_02,turn2_start,2023,2,16,12,26,40,64
s29_02,turn2_end  ,2023,2,16,12,26,41,49
s29_02,sit_start  ,2023,2,16,12,26,41,49
s29_02,sit_end    ,2023,2,16,12,26,42,19
s29_03,stand_start,2023,2,16,12,26,56,621
s29_03,stand_end  ,2023,2,16,12,26,57,658
s29_03,turn1_start,2023,2,16,12,26,59,715
s29_03,turn1_end  ,2023,2,16,12,27,1,121
s29_03,turn2_start,2023,2,16,12,27,3,95
s29_03,turn2_end  ,2023,2,16,12,27,4,150
s29_03,sit_start  ,2023,2,16,12,27,4,150
s29_03,sit_end    ,2023,2,16,12,27,4,918
s29_04,stand_start,2023,2,16,12,27,18,984
s29_04,stand_end  ,2023,2,16,12,27,19,954
s29_04,turn1_start,2023,2,16,12,27,22,11
s29_04,turn1_end  ,2023,2,16,12,27,23,99
s29_04,turn2_start,2023,2,16,12,27,25,120
s29_04,turn2_end  ,2023,2,16,12,27,25,858
s29_04,sit_start  ,2023,2,16,12,27,25,858
s29_04,sit_end    ,2023,2,16,12,27,26,760
s29_05,stand_start,2023,2,16,12,27,40,123
s29_05,stand_end  ,2023,2,16,12,27,41,125
s29_05,turn1_start,2023,2,16,12,27,43,50
s29_05,turn1_end  ,2023,2,16,12,27,44,187
s29_05,turn2_start,2023,2,16,12,27,46,327
s29_05,turn2_end  ,2023,2,16,12,27,47,380
s29_05,sit_start  ,2023,2,16,12,27,47,380
s29_05,sit_end    ,2023,2,16,12,27,48,468
s29_06,stand_start,2023,2,16,12,28,3,282
s29_06,stand_end  ,2023,2,16,12,28,4,172
s29_06,turn1_start,2023,2,16,12,28,6,379
s29_06,turn1_end  ,2023,2,16,12,28,7,631
s29_06,turn2_start,2023,2,16,12,28,9,557
s29_06,turn2_end  ,2023,2,16,12,28,10,625
s29_06,sit_start  ,2023,2,16,12,28,10,625
s29_06,sit_end    ,2023,2,16,12,28,12,98
s29_07,stand_start,2023,2,16,12,28,26,8
s29_07,stand_end  ,2023,2,16,12,28,27,179
s29_07,turn1_start,2023,2,16,12,28,29,36
s29_07,turn1_end  ,2023,2,16,12,28,30,225
s29_07,turn2_start,2023,2,16,12,28,32,265
s29_07,turn2_end  ,2023,2,16,12,28,33,219
s29_07,sit_start  ,2023,2,16,12,28,33,219
s29_07,sit_end    ,2023,2,16,12,28,34,188
s29_08,stand_start,2023,2,16,12,29,8,2
s29_08,stand_end  ,2023,2,16,12,29,9,6
s29_08,turn1_start,2023,2,16,12,29,10,810
s29_08,turn1_end  ,2023,2,16,12,29,12,16
s29_08,turn2_start,2023,2,16,12,29,14,104
s29_08,turn2_end  ,2023,2,16,12,29,15,209
s29_08,sit_start  ,2023,2,16,12,29,15,209
s29_08,sit_end    ,2023,2,16,12,29,16,273
s29_09,stand_start,2023,2,16,12,29,28,741
s29_09,stand_end  ,2023,2,16,12,29,29,709
s29_09,turn1_start,2023,2,16,12,29,31,598
s29_09,turn1_end  ,2023,2,16,12,29,32,971
s29_09,turn2_start,2023,2,16,12,29,34,925
s29_09,turn2_end  ,2023,2,16,12,29,35,931
s29_09,sit_start  ,2023,2,16,12,29,35,931
s29_09,sit_end    ,2023,2,16,12,29,36,983
s29_10,stand_start,2023,2,16,12,30,30,481
s29_10,stand_end  ,2023,2,16,12,30,31,368
s29_10,turn1_start,2023,2,16,12,30,33,123
s29_10,turn1_end  ,2023,2,16,12,30,34,210
s29_10,turn2_start,2023,2,16,12,30,36,334
s29_10,turn2_end  ,2023,2,16,12,30,37,205
s29_10,sit_start  ,2023,2,16,12,30,37,205
s29_10,sit_end    ,2023,2,16,12,30,38,124
