timestamp_acc,x_acc,y_acc,z_acc,timestamp_gyro,x_gyro,y_gyro,z_gyro,gt
2022-07-12 09:24:39.813000+00:00,-0.01564650390717115,-0.02658456991942537,-0.12857660180404284,2022-07-12 09:24:39.813000+00:00,-0.006663137795736018,-0.010972521185178774,-0.0032900063208551877,SEATED
2022-07-12 09:24:39.813000+00:00,-0.01372500398715748,-0.024689756907385618,-0.13382641180626498,2022-07-12 09:24:39.813000+00:00,-0.006663137795736018,-0.014297527346202488,3.500006695933422e-05,SEATED
2022-07-12 09:24:39.829000+00:00,-0.009024190163342216,-0.02356125762969319,-0.1350769205335206,2022-07-12 09:24:39.829000+00:00,-0.00830814052926332,-0.01989753848659026,0.002415004553488309,SEATED
2022-07-12 09:24:39.832000+00:00,-0.0036218759466459804,-0.02319525663193145,-0.13123010371958033,2022-07-12 09:24:39.829000+00:00,-0.010093144331065784,-0.02455254711202348,0.003045005732074335,SEATED
2022-07-12 09:24:39.839000+00:00,-0.00136487539692276,-0.024476257085105924,-0.1239062911023664,2022-07-12 09:24:39.839000+00:00,-0.01079314540343912,-0.025637549841452723,0.0022400042853949476,SEATED
2022-07-12 09:24:39.849000+00:00,-0.0018833755758281834,-0.025269257727427163,-0.11621647444839867,2022-07-12 09:24:39.849000+00:00,-0.009708143527810353,-0.022417542347134223,0.0009100017142604777,SEATED
2022-07-12 09:24:39.861000+00:00,-0.003743876279233227,-0.025574257039399417,-0.11182447463122436,2022-07-12 09:24:39.859000+00:00,-0.007118138706228683,-0.016117530134373115,3.500006695933422e-05,SEATED
2022-07-12 09:24:39.870000+00:00,-0.007468689721594313,-0.02548275754970697,-0.11157666307012093,2022-07-12 09:24:39.871000+00:00,-0.003863132225542132,-0.00869751705961519,-0.00021000040175578327,SEATED
2022-07-12 09:24:39.880000+00:00,-0.009664690389929453,-0.02475075707367924,-0.11402047453981157,2022-07-12 09:24:39.882000+00:00,-0.0007481264395928777,-0.0022925044725480292,0.00010500020087778061,SEATED
2022-07-12 09:24:39.888000+00:00,-0.012108503379115954,-0.024079756763945248,-0.11749747034308522,2022-07-12 09:24:39.890000+00:00,0.0018768784889700019,0.001977503776529943,0.0005950011249673537,SEATED
2022-07-12 09:24:39.899000+00:00,-0.013816503476849928,-0.024018756597651514,-0.1215882817442161,2022-07-12 09:24:39.900000+00:00,0.0038368821319656465,0.004182507794856294,0.0012250023035536017,SEATED
2022-07-12 09:24:39.910000+00:00,-0.013389503832290428,-0.023835757618266618,-0.12527878496724942,2022-07-12 09:24:39.911000+00:00,0.004886884167425665,0.004882509294129811,0.0018550034821396277,SEATED
2022-07-12 09:24:39.918000+00:00,-0.012505003700276629,-0.024354256752518566,-0.12808860047369375,2022-07-12 09:24:39.919000+00:00,0.004781884220019794,0.004497508490874269,0.002380004499869637,SEATED
2022-07-12 09:24:39.929000+00:00,-0.010579690605090009,-0.024811757239972865,-0.12903410381099323,2022-07-12 09:24:39.928000+00:00,0.0038368821319656465,0.0034825067224828476,0.002800005356743851,SEATED
2022-07-12 09:24:39.940000+00:00,-0.008993690080195349,-0.025269257727427163,-0.1283936058636499,2022-07-12 09:24:39.939000+00:00,0.0026118800418621912,0.002502504794259952,0.0029750056248369905,SEATED
