execution,phase,year,month,day,hour,minute,second,ms
s02_01,stand_start,2022,11,8,12,50,57,149
s02_01,stand_end  ,2022,11,8,12,50,58,353
s02_01,turn1_start,2022,11,8,12,51,0,948
s02_01,turn1_end  ,2022,11,8,12,51,2,269
s02_01,turn2_start,2022,11,8,12,51,5,232
s02_01,turn2_end  ,2022,11,8,12,51,6,219
s02_01,sit_start  ,2022,11,8,12,51,6,219
s02_01,sit_end    ,2022,11,8,12,51,7,639
s02_02,stand_start,2022,11,8,12,51,39,489
s02_02,stand_end  ,2022,11,8,12,51,40,575
s02_02,turn1_start,2022,11,8,12,51,42,951
s02_02,turn1_end  ,2022,11,8,12,51,44,373
s02_02,turn2_start,2022,11,8,12,51,47,570
s02_02,turn2_end  ,2022,11,8,12,51,48,474
s02_02,sit_start  ,2022,11,8,12,51,48,474
s02_02,sit_end    ,2022,11,8,12,51,50,197
s02_03,stand_start,2022,11,8,12,52,22,478
s02_03,stand_end  ,2022,11,8,12,52,23,515
s02_03,turn1_start,2022,11,8,12,52,25,875
s02_03,turn1_end  ,2022,11,8,12,52,27,397
s02_03,turn2_start,2022,11,8,12,52,29,874
s02_03,turn2_end  ,2022,11,8,12,52,30,996
s02_03,sit_start  ,2022,11,8,12,52,30,996
s02_03,sit_end    ,2022,11,8,12,52,32,317
s02_04,stand_start,2022,11,8,12,53,8,908
s02_04,stand_end  ,2022,11,8,12,53,10,12
s02_04,turn1_start,2022,11,8,12,53,12,37
s02_04,turn1_end  ,2022,11,8,12,53,13,158
s02_04,turn2_start,2022,11,8,12,53,15,551
s02_04,turn2_end  ,2022,11,8,12,53,16,555
s02_04,sit_start  ,2022,11,8,12,53,16,555
s02_04,sit_end    ,2022,11,8,12,53,17,876
s02_05,stand_start,2022,11,8,12,53,41,604
s02_05,stand_end  ,2022,11,8,12,53,42,866
s02_05,turn1_start,2022,11,8,12,53,44,917
s02_05,turn1_end  ,2022,11,8,12,53,46,355
s02_05,turn2_start,2022,11,8,12,53,48,714
s02_05,turn2_end  ,2022,11,8,12,53,49,669
s02_05,sit_start  ,2022,11,8,12,53,49,669
s02_05,sit_end    ,2022,11,8,12,53,50,838
s02_06,stand_start,2022,11,8,12,54,32,850
s02_06,stand_end  ,2022,11,8,12,54,33,820
s02_06,turn1_start,2022,11,8,12,54,35,993
s02_06,turn1_end  ,2022,11,8,12,54,37,165
s02_06,turn2_start,2022,11,8,12,54,39,688
s02_06,turn2_end  ,2022,11,8,12,54,40,607
s02_06,sit_start  ,2022,11,8,12,54,40,607
s02_06,sit_end    ,2022,11,8,12,54,41,727
s02_07,stand_start,2022,11,8,12,55,40,788
s02_07,stand_end  ,2022,11,8,12,55,41,826
s02_07,turn1_start,2022,11,8,12,55,44,401
s02_07,turn1_end  ,2022,11,8,12,55,45,654
s02_07,turn2_start,2022,11,8,12,55,48,129
s02_07,turn2_end  ,2022,11,8,12,55,49,81
s02_07,sit_start  ,2022,11,8,12,55,49,81
s02_07,sit_end    ,2022,11,8,12,55,50,168
s02_08,stand_start,2022,11,8,12,56,13,680
s02_08,stand_end  ,2022,11,8,12,56,14,751
s02_08,turn1_start,2022,11,8,12,56,16,941
s02_08,turn1_end  ,2022,11,8,12,56,18,131
s02_08,turn2_start,2022,11,8,12,56,20,457
s02_08,turn2_end  ,2022,11,8,12,56,21,376
s02_08,sit_start  ,2022,11,8,12,56,21,376
s02_08,sit_end    ,2022,11,8,12,56,22,513
s02_09,stand_start,2022,11,8,12,57,58,108
s02_09,stand_end  ,2022,11,8,12,57,59,246
s02_09,turn1_start,2022,11,8,12,58,1,319
s02_09,turn1_end  ,2022,11,8,12,58,2,424
s02_09,turn2_start,2022,11,8,12,58,4,934
s02_09,turn2_end  ,2022,11,8,12,58,5,971
s02_09,sit_start  ,2022,11,8,12,58,5,971
s02_09,sit_end    ,2022,11,8,12,58,7,159
