execution,phase,year,month,day,hour,minute,second,ms
s17_01,stand_start,2022,12,20,12,31,22,21
s17_01,stand_end  ,2022,12,20,12,31,23,141
s17_01,turn1_start,2022,12,20,12,31,25,648
s17_01,turn1_end  ,2022,12,20,12,31,26,635
s17_01,turn2_start,2022,12,20,12,31,29,9
s17_01,turn2_end  ,2022,12,20,12,31,29,846
s17_01,sit_start  ,2022,12,20,12,31,29,846
s17_01,sit_end    ,2022,12,20,12,31,30,850
s17_02,stand_start,2022,12,20,12,31,50,577
s17_02,stand_end  ,2022,12,20,12,31,51,714
s17_02,turn1_start,2022,12,20,12,31,53,887
s17_02,turn1_end  ,2022,12,20,12,31,54,958
s17_02,turn2_start,2022,12,20,12,31,57,617
s17_02,turn2_end  ,2022,12,20,12,31,58,519
s17_02,sit_start  ,2022,12,20,12,31,58,519
s17_02,sit_end    ,2022,12,20,12,31,59,739
s17_03,stand_start,2022,12,20,12,32,20,793
s17_03,stand_end  ,2022,12,20,12,32,21,847
s17_03,turn1_start,2022,12,20,12,32,24,21
s17_03,turn1_end  ,2022,12,20,12,32,24,976
s17_03,turn2_start,2022,12,20,12,32,27,367
s17_03,turn2_end  ,2022,12,20,12,32,28,554
s17_03,sit_start  ,2022,12,20,12,32,28,554
s17_03,sit_end    ,2022,12,20,12,32,29,724
s17_04,stand_start,2022,12,20,12,33,20,625
s17_04,stand_end  ,2022,12,20,12,33,21,779
s17_04,turn1_start,2022,12,20,12,33,24,454
s17_04,turn1_end  ,2022,12,20,12,33,25,541
s17_04,turn2_start,2022,12,20,12,33,28,518
s17_04,turn2_end  ,2022,12,20,12,33,29,471
s17_04,sit_start  ,2022,12,20,12,33,29,471
s17_04,sit_end    ,2022,12,20,12,33,31,441
s17_05,stand_start,2022,12,20,12,33,49,588
s17_05,stand_end  ,2022,12,20,12,33,50,625
s17_05,turn1_start,2022,12,20,12,33,53,285
s17_05,turn1_end  ,2022,12,20,12,33,54,304
s17_05,turn2_start,2022,12,20,12,33,57,14
s17_05,turn2_end  ,2022,12,20,12,33,57,967
s17_05,sit_start  ,2022,12,20,12,33,57,967
s17_05,sit_end    ,2022,12,20,12,33,59,459
s17_06,stand_start,2022,12,20,12,34,18,273
s17_06,stand_end  ,2022,12,20,12,34,19,426
s17_06,turn1_start,2022,12,20,12,34,22,203
s17_06,turn1_end  ,2022,12,20,12,34,23,223
s17_06,turn2_start,2022,12,20,12,34,25,766
s17_06,turn2_end  ,2022,12,20,12,34,26,618
s17_06,sit_start  ,2022,12,20,12,34,26,618
s17_06,sit_end    ,2022,12,20,12,34,27,788
s17_07,stand_start,2022,12,20,12,34,46,118
s17_07,stand_end  ,2022,12,20,12,34,47,122
s17_07,turn1_start,2022,12,20,12,34,50,16
s17_07,turn1_end  ,2022,12,20,12,34,50,901
s17_07,turn2_start,2022,12,20,12,34,53,729
s17_07,turn2_end  ,2022,12,20,12,34,54,481
s17_07,sit_start  ,2022,12,20,12,34,54,481
s17_07,sit_end    ,2022,12,20,12,34,55,669
s17_08,stand_start,2022,12,20,12,35,25,974
s17_08,stand_end  ,2022,12,20,12,35,27,113
s17_08,turn1_start,2022,12,20,12,35,29,836
s17_08,turn1_end  ,2022,12,20,12,35,31,26
s17_08,turn2_start,2022,12,20,12,35,33,734
s17_08,turn2_end  ,2022,12,20,12,35,34,687
s17_08,sit_start  ,2022,12,20,12,35,34,687
s17_08,sit_end    ,2022,12,20,12,35,35,841
s17_09,stand_start,2022,12,20,12,35,53,618
s17_09,stand_end  ,2022,12,20,12,35,54,637
s17_09,turn1_start,2022,12,20,12,35,57,346
s17_09,turn1_end  ,2022,12,20,12,35,58,283
s17_09,turn2_start,2022,12,20,12,36,1,178
s17_09,turn2_end  ,2022,12,20,12,36,2,114
s17_09,sit_start  ,2022,12,20,12,36,2,114
s17_09,sit_end    ,2022,12,20,12,36,3,102
s17_10,stand_start,2022,12,20,12,36,20,946
s17_10,stand_end  ,2022,12,20,12,36,22,51
s17_10,turn1_start,2022,12,20,12,36,24,825
s17_10,turn1_end  ,2022,12,20,12,36,25,779
s17_10,turn2_start,2022,12,20,12,36,28,522
s17_10,turn2_end  ,2022,12,20,12,36,29,357
s17_10,sit_start  ,2022,12,20,12,36,29,357
s17_10,sit_end    ,2022,12,20,12,36,30,661
