execution,phase,year,month,day,hour,minute,second,ms
s22_01,stand_start,2023,1,15,14,33,18,107
s22_01,stand_end  ,2023,1,15,14,33,19,143
s22_01,turn1_start,2023,1,15,14,33,21,301
s22_01,turn1_end  ,2023,1,15,14,33,22,470
s22_01,turn2_start,2023,1,15,14,33,24,578
s22_01,turn2_end  ,2023,1,15,14,33,25,515
s22_01,sit_start  ,2023,1,15,14,33,25,515
s22_01,sit_end    ,2023,1,15,14,33,26,717
s22_02,stand_start,2023,1,15,14,33,53,135
s22_02,stand_end  ,2023,1,15,14,33,54,73
s22_02,turn1_start,2023,1,15,14,33,55,981
s22_02,turn1_end  ,2023,1,15,14,33,57,118
s22_02,turn2_start,2023,1,15,14,33,59,462
s22_02,turn2_end  ,2023,1,15,14,34,0,399
s22_02,sit_start  ,2023,1,15,14,34,0,399
s22_02,sit_end    ,2023,1,15,14,34,1,939
s22_03,stand_start,2023,1,15,14,37,29,648
s22_03,stand_end  ,2023,1,15,14,37,30,651
s22_03,turn1_start,2023,1,15,14,37,32,610
s22_03,turn1_end  ,2023,1,15,14,37,33,731
s22_03,turn2_start,2023,1,15,14,37,35,555
s22_03,turn2_end  ,2023,1,15,14,37,36,324
s22_03,sit_start  ,2023,1,15,14,37,36,324
s22_03,sit_end    ,2023,1,15,14,37,37,680
s22_04,stand_start,2023,1,15,14,38,42,213
s22_04,stand_end  ,2023,1,15,14,38,43,116
s22_04,turn1_start,2023,1,15,14,38,45,90
s22_04,turn1_end  ,2023,1,15,14,38,46,78
s22_04,turn2_start,2023,1,15,14,38,47,954
s22_04,turn2_end  ,2023,1,15,14,38,48,889
s22_04,sit_start  ,2023,1,15,14,38,48,889
s22_04,sit_end    ,2023,1,15,14,38,50,143
s22_05,stand_start,2023,1,15,14,39,26,449
s22_05,stand_end  ,2023,1,15,14,39,27,303
s22_05,turn1_start,2023,1,15,14,39,29,242
s22_05,turn1_end  ,2023,1,15,14,39,30,481
s22_05,turn2_start,2023,1,15,14,39,32,322
s22_05,turn2_end  ,2023,1,15,14,39,33,326
s22_05,sit_start  ,2023,1,15,14,39,33,476
s22_05,sit_end    ,2023,1,15,14,39,34,297
s22_06,stand_start,2023,1,15,14,40,22,254
s22_06,stand_end  ,2023,1,15,14,40,23,73
s22_06,turn1_start,2023,1,15,14,40,25,29
s22_06,turn1_end  ,2023,1,15,14,40,26,99
s22_06,turn2_start,2023,1,15,14,40,27,905
s22_06,turn2_end  ,2023,1,15,14,40,28,859
s22_06,sit_start  ,2023,1,15,14,40,28,859
s22_06,sit_end    ,2023,1,15,14,40,29,943
