execution,phase,year,month,day,hour,minute,second,ms
s14_01,stand_start,2022,12,5,12,53,14,172
s14_01,stand_end  ,2022,12,5,12,53,15,176
s14_01,turn1_start,2022,12,5,12,53,17,518
s14_01,turn1_end  ,2022,12,5,12,53,18,789
s14_01,turn2_start,2022,12,5,12,53,20,996
s14_01,turn2_end  ,2022,12,5,12,53,21,933
s14_01,sit_start  ,2022,12,5,12,53,21,933
s14_01,sit_end    ,2022,12,5,12,53,23,373
s14_02,stand_start,2022,12,5,12,53,51,455
s14_02,stand_end  ,2022,12,5,12,53,52,459
s14_02,turn1_start,2022,12,5,12,53,54,816
s14_02,turn1_end  ,2022,12,5,12,53,55,969
s14_02,turn2_start,2022,12,5,12,53,58,378
s14_02,turn2_end  ,2022,12,5,12,53,59,447
s14_02,sit_start  ,2022,12,5,12,53,59,447
s14_02,sit_end    ,2022,12,5,12,54,1,104
s14_03,stand_start,2022,12,5,12,54,18,261
s14_03,stand_end  ,2022,12,5,12,54,19,365
s14_03,turn1_start,2022,12,5,12,54,21,672
s14_03,turn1_end  ,2022,12,5,12,54,22,826
s14_03,turn2_start,2022,12,5,12,54,25,218
s14_03,turn2_end  ,2022,12,5,12,54,26,204
s14_03,sit_start  ,2022,12,5,12,54,26,204
s14_03,sit_end    ,2022,12,5,12,54,27,741
s14_04,stand_start,2022,12,5,12,54,46,669
s14_04,stand_end  ,2022,12,5,12,54,47,673
s14_04,turn1_start,2022,12,5,12,54,50,147
s14_04,turn1_end  ,2022,12,5,12,54,51,266
s14_04,turn2_start,2022,12,5,12,54,53,591
s14_04,turn2_end  ,2022,12,5,12,54,54,627
s14_04,sit_start  ,2022,12,5,12,54,54,627
s14_04,sit_end    ,2022,12,5,12,54,56,132
s14_05,stand_start,2022,12,5,12,55,15,729
s14_05,stand_end  ,2022,12,5,12,55,16,564
s14_05,turn1_start,2022,12,5,12,55,19,22
s14_05,turn1_end  ,2022,12,5,12,55,20,142
s14_05,turn2_start,2022,12,5,12,55,22,651
s14_05,turn2_end  ,2022,12,5,12,55,23,787
s14_05,sit_start  ,2022,12,5,12,55,23,787
s14_05,sit_end    ,2022,12,5,12,55,25,207
s14_06,stand_start,2022,12,5,12,56,21,408
s14_06,stand_end  ,2022,12,5,12,56,22,563
s14_06,turn1_start,2022,12,5,12,56,24,904
s14_06,turn1_end  ,2022,12,5,12,56,25,974
s14_06,turn2_start,2022,12,5,12,56,28,467
s14_06,turn2_end  ,2022,12,5,12,56,29,519
s14_06,sit_start  ,2022,12,5,12,56,29,519
s14_06,sit_end    ,2022,12,5,12,56,30,874
s14_07,stand_start,2022,12,5,12,56,50,172
s14_07,stand_end  ,2022,12,5,12,56,51,310
s14_07,turn1_start,2022,12,5,12,56,53,784
s14_07,turn1_end  ,2022,12,5,12,56,55,39
s14_07,turn2_start,2022,12,5,12,56,57,330
s14_07,turn2_end  ,2022,12,5,12,56,58,383
s14_07,sit_start  ,2022,12,5,12,56,58,636
s14_07,sit_end    ,2022,12,5,12,56,59,873
s14_08,stand_start,2022,12,5,12,57,16,309
s14_08,stand_end  ,2022,12,5,12,57,17,231
s14_08,turn1_start,2022,12,5,12,57,19,738
s14_08,turn1_end  ,2022,12,5,12,57,20,891
s14_08,turn2_start,2022,12,5,12,57,23,283
s14_08,turn2_end  ,2022,12,5,12,57,24,453
s14_08,sit_start  ,2022,12,5,12,57,24,453
s14_08,sit_end    ,2022,12,5,12,57,25,691
