execution,phase,year,month,day,hour,minute,second,ms
s19_01,stand_start,2022,12,28,17,14,42,752
s19_01,stand_end  ,2022,12,28,17,14,44,207
s19_01,turn1_start,2022,12,28,17,14,47,551
s19_01,turn1_end  ,2022,12,28,17,14,49,307
s19_01,turn2_start,2022,12,28,17,14,52,582
s19_01,turn2_end  ,2022,12,28,17,14,54,390
s19_01,sit_start  ,2022,12,28,17,14,54,390
s19_01,sit_end    ,2022,12,28,17,14,55,946
s19_02,stand_start,2022,12,28,17,15,27,477
s19_02,stand_end  ,2022,12,28,17,15,28,648
s19_02,turn1_start,2022,12,28,17,15,31,826
s19_02,turn1_end  ,2022,12,28,17,15,33,281
s19_02,turn2_start,2022,12,28,17,15,36,843
s19_02,turn2_end  ,2022,12,28,17,15,38,432
s19_02,sit_start  ,2022,12,28,17,15,38,432
s19_02,sit_end    ,2022,12,28,17,15,40,53
s19_03,stand_start,2022,12,28,17,16,16,270
s19_03,stand_end  ,2022,12,28,17,16,17,676
s19_03,turn1_start,2022,12,28,17,16,20,952
s19_03,turn1_end  ,2022,12,28,17,16,22,457
s19_03,turn2_start,2022,12,28,17,16,26,51
s19_03,turn2_end  ,2022,12,28,17,16,27,473
s19_03,sit_start  ,2022,12,28,17,16,27,473
s19_03,sit_end    ,2022,12,28,17,16,29,28
s19_04,stand_start,2022,12,28,17,18,27,460
s19_04,stand_end  ,2022,12,28,17,18,28,765
s19_04,turn1_start,2022,12,28,17,18,31,791
s19_04,turn1_end  ,2022,12,28,17,18,33,246
s19_04,turn2_start,2022,12,28,17,18,36,826
s19_04,turn2_end  ,2022,12,28,17,18,38,179
s19_04,sit_start  ,2022,12,28,17,18,38,179
s19_04,sit_end    ,2022,12,28,17,18,39,700
s19_05,stand_start,2022,12,28,17,19,5,247
s19_05,stand_end  ,2022,12,28,17,19,6,650
s19_05,turn1_start,2022,12,28,17,19,9,810
s19_05,turn1_end  ,2022,12,28,17,19,11,232
s19_05,turn2_start,2022,12,28,17,19,14,793
s19_05,turn2_end  ,2022,12,28,17,19,16,265
s19_05,sit_start  ,2022,12,28,17,19,16,265
s19_05,sit_end    ,2022,12,28,17,19,18,105
s19_06,stand_start,2022,12,28,17,19,42,217
s19_06,stand_end  ,2022,12,28,17,19,43,153
s19_06,turn1_start,2022,12,28,17,19,46,98
s19_06,turn1_end  ,2022,12,28,17,19,47,755
s19_06,turn2_start,2022,12,28,17,19,50,684
s19_06,turn2_end  ,2022,12,28,17,19,52,340
s19_06,sit_start  ,2022,12,28,17,19,52,340
s19_06,sit_end    ,2022,12,28,17,19,53,794
s19_07,stand_start,2022,12,28,17,20,16,380
s19_07,stand_end  ,2022,12,28,17,20,17,584
s19_07,turn1_start,2022,12,28,17,20,20,826
s19_07,turn1_end  ,2022,12,28,17,20,22,231
s19_07,turn2_start,2022,12,28,17,20,25,774
s19_07,turn2_end  ,2022,12,28,17,20,27,346
s19_07,sit_start  ,2022,12,28,17,20,27,346
s19_07,sit_end    ,2022,12,28,17,20,28,902
s19_08,stand_start,2022,12,28,17,20,54,898
s19_08,stand_end  ,2022,12,28,17,20,56,270
s19_08,turn1_start,2022,12,28,17,20,59,430
s19_08,turn1_end  ,2022,12,28,17,21,0,850
s19_08,turn2_start,2022,12,28,17,21,4,329
s19_08,turn2_end  ,2022,12,28,17,21,5,599
s19_08,sit_start  ,2022,12,28,17,21,5,599
s19_08,sit_end    ,2022,12,28,17,21,7,371
s19_09,stand_start,2022,12,28,17,21,31,949
s19_09,stand_end  ,2022,12,28,17,21,33,220
s19_09,turn1_start,2022,12,28,17,21,36,94
s19_09,turn1_end  ,2022,12,28,17,21,37,699
s19_09,turn2_start,2022,12,28,17,21,40,892
s19_09,turn2_end  ,2022,12,28,17,21,42,314
s19_09,sit_start  ,2022,12,28,17,21,42,314
s19_09,sit_end    ,2022,12,28,17,21,43,971
s19_10,stand_start,2022,12,28,17,22,5,570
s19_10,stand_end  ,2022,12,28,17,22,6,742
s19_10,turn1_start,2022,12,28,17,22,9,951
s19_10,turn1_end  ,2022,12,28,17,22,11,622
s19_10,turn2_start,2022,12,28,17,22,14,816
s19_10,turn2_end  ,2022,12,28,17,22,16,389
s19_10,sit_start  ,2022,12,28,17,22,16,389
s19_10,sit_end    ,2022,12,28,17,22,18,92
