execution,phase,year,month,day,hour,minute,second,ms
s07_01,start      ,2022,7,11,13,55,47,114
s07_01,stand_start,2022,7,11,13,55,48,986
s07_01,stand_end  ,2022,7,11,13,55,50,41
s07_01,turn1_start,2022,7,11,13,55,52,499
s07_01,turn1_end  ,2022,7,11,13,55,53,820
s07_01,turn2_start,2022,7,11,13,55,55,663
s07_01,turn2_end  ,2022,7,11,13,55,56,633
s07_01,sit_start  ,2022,7,11,13,55,56,633
s07_01,sit_end    ,2022,7,11,13,55,58,891
s07_01,end        ,2022,7,11,13,55,59,307
s07_02,start      ,2022,7,11,13,56,29,587
s07_02,stand_start,2022,7,11,13,56,31,129
s07_02,stand_end  ,2022,7,11,13,56,31,950
s07_02,turn1_start,2022,7,11,13,56,34,343
s07_02,turn1_end  ,2022,7,11,13,56,35,667
s07_02,turn2_start,2022,7,11,13,56,37,876
s07_02,turn2_end  ,2022,7,11,13,56,38,844
s07_02,sit_start  ,2022,7,11,13,56,38,844
s07_02,sit_end    ,2022,7,11,13,56,41,87
s07_02,end        ,2022,7,11,13,56,42,344
s07_03,start      ,2022,7,11,13,57,1,331
s07_03,stand_start,2022,7,11,13,57,2,617
s07_03,stand_end  ,2022,7,11,13,57,3,621
s07_03,turn1_start,2022,7,11,13,57,6,68
s07_03,turn1_end  ,2022,7,11,13,57,7,808
s07_03,turn2_start,2022,7,11,13,57,9,748
s07_03,turn2_end  ,2022,7,11,13,57,10,735
s07_03,sit_start  ,2022,7,11,13,57,10,735
s07_03,sit_end    ,2022,7,11,13,57,13,9
s07_03,end        ,2022,7,11,13,57,14,30
s07_04,start      ,2022,7,11,13,57,45,805
s07_04,stand_start,2022,7,11,13,57,46,859
s07_04,stand_end  ,2022,7,11,13,57,47,712
s07_04,turn1_start,2022,7,11,13,57,50,120
s07_04,turn1_end  ,2022,7,11,13,57,51,378
s07_04,turn2_start,2022,7,11,13,57,53,287
s07_04,turn2_end  ,2022,7,11,13,57,54,106
s07_04,sit_start  ,2022,7,11,13,57,54,106
s07_04,sit_end    ,2022,7,11,13,57,56,199
s07_04,end        ,2022,7,11,13,57,58,21
s07_05,start      ,2022,7,11,13,58,17,266
s07_05,stand_start,2022,7,11,13,58,18,920
s07_05,stand_end  ,2022,7,11,13,58,19,855
s07_05,turn1_start,2022,7,11,13,58,22,336
s07_05,turn1_end  ,2022,7,11,13,58,23,441
s07_05,turn2_start,2022,7,11,13,58,25,698
s07_05,turn2_end  ,2022,7,11,13,58,26,718
s07_05,sit_start  ,2022,7,11,13,58,26,718
s07_05,sit_end    ,2022,7,11,13,58,28,396
s07_05,end        ,2022,7,11,13,58,29,234
