execution,phase,year,month,day,hour,minute,second,ms
s12_01,start      ,2022,7,12,10,30,21,937
s12_01,stand_start,2022,7,12,10,30,23,58
s12_01,stand_end  ,2022,7,12,10,30,24,393
s12_01,turn1_start,2022,7,12,10,30,27,391
s12_01,turn1_end  ,2022,7,12,10,30,28,595
s12_01,turn2_start,2022,7,12,10,30,30,848
s12_01,turn2_end  ,2022,7,12,10,30,31,919
s12_01,sit_start  ,2022,7,12,10,30,31,919
s12_01,sit_end    ,2022,7,12,10,30,33,123
s12_01,end        ,2022,7,12,10,30,34,779
s12_02,start      ,2022,7,12,10,31,39,411
s12_02,stand_start,2022,7,12,10,31,41,134
s12_02,stand_end  ,2022,7,12,10,31,42,304
s12_02,turn1_start,2022,7,12,10,31,44,831
s12_02,turn1_end  ,2022,7,12,10,31,46,3
s12_02,turn2_start,2022,7,12,10,31,48,65
s12_02,turn2_end  ,2022,7,12,10,31,49,106
s12_02,sit_start  ,2022,7,12,10,31,49,106
s12_02,sit_end    ,2022,7,12,10,31,50,442
s12_02,end        ,2022,7,12,10,31,50,442
s12_03,start      ,2022,7,12,10,32,20,214
s12_03,stand_start,2022,7,12,10,32,20,783
s12_03,stand_end  ,2022,7,12,10,32,22,205
s12_03,turn1_start,2022,7,12,10,32,24,763
s12_03,turn1_end  ,2022,7,12,10,32,25,916
s12_03,turn2_start,2022,7,12,10,32,28,192
s12_03,turn2_end  ,2022,7,12,10,32,29,292
s12_03,sit_start  ,2022,7,12,10,32,29,292
s12_03,sit_end    ,2022,7,12,10,32,30,547
s12_03,end        ,2022,7,12,10,32,31,167
s12_04,start      ,2022,7,12,10,32,51,601
s12_04,stand_start,2022,7,12,10,32,51,601
s12_04,stand_end  ,2022,7,12,10,32,52,671
s12_04,turn1_start,2022,7,12,10,32,55,145
s12_04,turn1_end  ,2022,7,12,10,32,56,299
s12_04,turn2_start,2022,7,12,10,32,58,757
s12_04,turn2_end  ,2022,7,12,10,32,59,708
s12_04,sit_start  ,2022,7,12,10,32,59,708
s12_04,sit_end    ,2022,7,12,10,33,1,95
s12_04,end        ,2022,7,12,10,33,1,850
s12_05,start      ,2022,7,12,10,33,23,888
s12_05,stand_start,2022,7,12,10,33,24,339
s12_05,stand_end  ,2022,7,12,10,33,25,729
s12_05,turn1_start,2022,7,12,10,33,28,356
s12_05,turn1_end  ,2022,7,12,10,33,29,460
s12_05,turn2_start,2022,7,12,10,33,32,3
s12_05,turn2_end  ,2022,7,12,10,33,33,91
s12_05,sit_start  ,2022,7,12,10,33,33,91
s12_05,sit_end    ,2022,7,12,10,33,34,380
s12_05,end        ,2022,7,12,10,33,34,833
s12_06,start      ,2022,7,12,10,33,55,323
s12_06,stand_start,2022,7,12,10,33,55,323
s12_06,stand_end  ,2022,7,12,10,33,56,393
s12_06,turn1_start,2022,7,12,10,33,59,73
s12_06,turn1_end  ,2022,7,12,10,34,0,276
s12_06,turn2_start,2022,7,12,10,34,2,702
s12_06,turn2_end  ,2022,7,12,10,34,3,743
s12_06,sit_start  ,2022,7,12,10,34,3,743
s12_06,sit_end    ,2022,7,12,10,34,5,182
s12_06,end        ,2022,7,12,10,34,6,471
s12_07,start      ,2022,7,12,10,35,21,660
s12_07,stand_start,2022,7,12,10,35,22,646
s12_07,stand_end  ,2022,7,12,10,35,24,33
s12_07,turn1_start,2022,7,12,10,35,26,908
s12_07,turn1_end  ,2022,7,12,10,35,28,111
s12_07,turn2_start,2022,7,12,10,35,30,819
s12_07,turn2_end  ,2022,7,12,10,35,31,973
s12_07,sit_start  ,2022,7,12,10,35,31,973
s12_07,sit_end    ,2022,7,12,10,35,33,393
s12_07,end        ,2022,7,12,10,35,34,314
s12_08,start      ,2022,7,12,10,35,57,614
s12_08,stand_start,2022,7,12,10,35,57,981
s12_08,stand_end  ,2022,7,12,10,35,59,570
s12_08,turn1_start,2022,7,12,10,36,2,581
s12_08,turn1_end  ,2022,7,12,10,36,3,936
s12_08,turn2_start,2022,7,12,10,36,6,682
s12_08,turn2_end  ,2022,7,12,10,36,7,802
s12_08,sit_start  ,2022,7,12,10,36,7,802
s12_08,sit_end    ,2022,7,12,10,36,9,441
s12_08,end        ,2022,7,12,10,36,10,108
s12_09,start      ,2022,7,12,10,36,32,764
s12_09,stand_start,2022,7,12,10,36,32,764
s12_09,stand_end  ,2022,7,12,10,36,33,918
s12_09,turn1_start,2022,7,12,10,36,36,880
s12_09,turn1_end  ,2022,7,12,10,36,38,235
s12_09,turn2_start,2022,7,12,10,36,40,981
s12_09,turn2_end  ,2022,7,12,10,36,42,336
s12_09,sit_start  ,2022,7,12,10,36,42,336
s12_09,sit_end    ,2022,7,12,10,36,43,758
s12_09,end        ,2022,7,12,10,36,44,944
s12_10,start      ,2022,7,12,10,37,24,941
s12_10,stand_start,2022,7,12,10,37,24,941
s12_10,stand_end  ,2022,7,12,10,37,26,247
s12_10,turn1_start,2022,7,12,10,37,29,360
s12_10,turn1_end  ,2022,7,12,10,37,30,600
s12_10,turn2_start,2022,7,12,10,37,33,123
s12_10,turn2_end  ,2022,7,12,10,37,34,284
s12_10,sit_start  ,2022,7,12,10,37,34,284
s12_10,sit_end    ,2022,7,12,10,37,35,940
s12_10,end        ,2022,7,12,10,37,36,811
