execution,phase,year,month,day,hour,minute,second,ms
s09_01,stand_start,2022,11,14,11,29,9,359
s09_01,stand_end  ,2022,11,14,11,29,10,379
s09_01,turn1_start,2022,11,14,11,29,12,805
s09_01,turn1_end  ,2022,11,14,11,29,14,211
s09_01,turn2_start,2022,11,14,11,29,16,83
s09_01,turn2_end  ,2022,11,14,11,29,16,953
s09_01,sit_start  ,2022,11,14,11,29,16,953
s09_01,sit_end    ,2022,11,14,11,29,18,209
s09_02,stand_start,2022,11,14,11,30,6,520
s09_02,stand_end  ,2022,11,14,11,30,7,725
s09_02,turn1_start,2022,11,14,11,30,9,983
s09_02,turn1_end  ,2022,11,14,11,30,11,287
s09_02,turn2_start,2022,11,14,11,30,13,510
s09_02,turn2_end  ,2022,11,14,11,30,14,614
s09_02,sit_start  ,2022,11,14,11,30,14,614
s09_02,sit_end    ,2022,11,14,11,30,16,18
s09_03,stand_start,2022,11,14,11,30,46,604
s09_03,stand_end  ,2022,11,14,11,30,47,607
s09_03,turn1_start,2022,11,14,11,30,49,914
s09_03,turn1_end  ,2022,11,14,11,30,51,170
s09_03,turn2_start,2022,11,14,11,30,53,226
s09_03,turn2_end  ,2022,11,14,11,30,54,263
s09_03,sit_start  ,2022,11,14,11,30,54,262
s09_03,sit_end    ,2022,11,14,11,30,55,616
s09_04,stand_start,2022,11,14,11,31,34,42
s09_04,stand_end  ,2022,11,14,11,31,35,131
s09_04,turn1_start,2022,11,14,11,31,37,306
s09_04,turn1_end  ,2022,11,14,11,31,38,579
s09_04,turn2_start,2022,11,14,11,31,40,637
s09_04,turn2_end  ,2022,11,14,11,31,41,591
s09_04,sit_start  ,2022,11,14,11,31,41,591
s09_04,sit_end    ,2022,11,14,11,31,42,796
s09_05,stand_start,2022,11,14,11,32,11,677
s09_05,stand_end  ,2022,11,14,11,32,12,714
s09_05,turn1_start,2022,11,14,11,32,14,938
s09_05,turn1_end  ,2022,11,14,11,32,16,74
s09_05,turn2_start,2022,11,14,11,32,17,965
s09_05,turn2_end  ,2022,11,14,11,32,18,917
s09_05,sit_start  ,2022,11,14,11,32,18,917
s09_05,sit_end    ,2022,11,14,11,32,20,55
s09_06,stand_start,2022,11,14,11,32,45,892
s09_06,stand_end  ,2022,11,14,11,32,46,844
s09_06,turn1_start,2022,11,14,11,32,49,34
s09_06,turn1_end  ,2022,11,14,11,32,50,4
s09_06,turn2_start,2022,11,14,11,32,51,944
s09_06,turn2_end  ,2022,11,14,11,32,52,780
s09_06,sit_start  ,2022,11,14,11,32,52,780
s09_06,sit_end    ,2022,11,14,11,32,53,884
s09_07,stand_start,2022,11,14,11,33,16,293
s09_07,stand_end  ,2022,11,14,11,33,17,263
s09_07,turn1_start,2022,11,14,11,33,19,353
s09_07,turn1_end  ,2022,11,14,11,33,20,356
s09_07,turn2_start,2022,11,14,11,33,22,413
s09_07,turn2_end  ,2022,11,14,11,33,23,199
s09_07,sit_start  ,2022,11,14,11,33,23,199
s09_07,sit_end    ,2022,11,14,11,33,24,302
s09_08,stand_start,2022,11,14,11,33,46,742
s09_08,stand_end  ,2022,11,14,11,33,47,762
s09_08,turn1_start,2022,11,14,11,33,50,3
s09_08,turn1_end  ,2022,11,14,11,33,50,889
s09_08,turn2_start,2022,11,14,11,33,52,761
s09_08,turn2_end  ,2022,11,14,11,33,53,580
s09_08,sit_start  ,2022,11,14,11,33,53,580
s09_08,sit_end    ,2022,11,14,11,33,54,717
s09_09,stand_start,2022,11,14,11,34,14,316
s09_09,stand_end  ,2022,11,14,11,34,15,352
s09_09,turn1_start,2022,11,14,11,34,17,342
s09_09,turn1_end  ,2022,11,14,11,34,18,396
s09_09,turn2_start,2022,11,14,11,34,20,269
s09_09,turn2_end  ,2022,11,14,11,34,21,188
s09_09,sit_start  ,2022,11,14,11,34,21,188
s09_09,sit_end    ,2022,11,14,11,34,22,409
s09_10,stand_start,2022,11,14,11,34,41,857
s09_10,stand_end  ,2022,11,14,11,34,42,960
s09_10,turn1_start,2022,11,14,11,34,44,983
s09_10,turn1_end  ,2022,11,14,11,34,46,53
s09_10,turn2_start,2022,11,14,11,34,47,826
s09_10,turn2_end  ,2022,11,14,11,34,48,595
s09_10,sit_start  ,2022,11,14,11,34,48,595
s09_10,sit_end    ,2022,11,14,11,34,49,899
