execution,phase,year,month,day,hour,minute,second,ms
s04_01,stand_start,2022,11,8,13,18,59,117
s04_01,stand_end  ,2022,11,8,13,19,0,119
s04_01,turn1_start,2022,11,8,13,19,2,376
s04_01,turn1_end  ,2022,11,8,13,19,3,262
s04_01,turn2_start,2022,11,8,13,19,5,839
s04_01,turn2_end  ,2022,11,8,13,19,6,758
s04_01,sit_start  ,2022,11,8,13,19,6,758
s04_01,sit_end    ,2022,11,8,13,19,7,693
s04_02,stand_start,2022,11,8,13,19,25,954
s04_02,stand_end  ,2022,11,8,13,19,26,774
s04_02,turn1_start,2022,11,8,13,19,28,963
s04_02,turn1_end  ,2022,11,8,13,19,29,831
s04_02,turn2_start,2022,11,8,13,19,32,691
s04_02,turn2_end  ,2022,11,8,13,19,33,561
s04_02,sit_start  ,2022,11,8,13,19,33,561
s04_02,sit_end    ,2022,11,8,13,19,34,581
s04_03,stand_start,2022,11,8,13,19,55,230
s04_03,stand_end  ,2022,11,8,13,19,55,999
s04_03,turn1_start,2022,11,8,13,19,58,156
s04_03,turn1_end  ,2022,11,8,13,19,59,261
s04_03,turn2_start,2022,11,8,13,20,1,768
s04_03,turn2_end  ,2022,11,8,13,20,2,723
s04_03,sit_start  ,2022,11,8,13,20,2,723
s04_03,sit_end    ,2022,11,8,13,20,3,807
s04_04,stand_start,2022,11,8,13,20,19,757
s04_04,stand_end  ,2022,11,8,13,20,21,446
s04_04,turn1_start,2022,11,8,13,20,23,703
s04_04,turn1_end  ,2022,11,8,13,20,25,74
s04_04,turn2_start,2022,11,8,13,20,26,812
s04_04,turn2_end  ,2022,11,8,13,20,27,849
s04_04,sit_start  ,2022,11,8,13,20,27,849
s04_04,sit_end    ,2022,11,8,13,20,29,70
s04_05,stand_start,2022,11,8,13,20,47,26
s04_05,stand_end  ,2022,11,8,13,20,47,830
s04_05,turn1_start,2022,11,8,13,20,50,54
s04_05,turn1_end  ,2022,11,8,13,20,50,942
s04_05,turn2_start,2022,11,8,13,20,53,166
s04_05,turn2_end  ,2022,11,8,13,20,54,171
s04_05,sit_start  ,2022,11,8,13,20,54,171
s04_05,sit_end    ,2022,11,8,13,20,55,360
s04_06,stand_start,2022,11,8,13,21,12,108
s04_06,stand_end  ,2022,11,8,13,21,12,912
s04_06,turn1_start,2022,11,8,13,21,15,86
s04_06,turn1_end  ,2022,11,8,13,21,15,959
s04_06,turn2_start,2022,11,8,13,21,17,881
s04_06,turn2_end  ,2022,11,8,13,21,18,834
s04_06,sit_start  ,2022,11,8,13,21,18,834
s04_06,sit_end    ,2022,11,8,13,21,20,91
s04_07,stand_start,2022,11,8,13,21,37,440
s04_07,stand_end  ,2022,11,8,13,21,38,262
s04_07,turn1_start,2022,11,8,13,21,40,370
s04_07,turn1_end  ,2022,11,8,13,21,41,357
s04_07,turn2_start,2022,11,8,13,21,43,314
s04_07,turn2_end  ,2022,11,8,13,21,44,368
s04_07,sit_start  ,2022,11,8,13,21,44,368
s04_07,sit_end    ,2022,11,8,13,21,45,439
s04_08,stand_start,2022,11,8,13,22,11,628
s04_08,stand_end  ,2022,11,8,13,22,12,582
s04_08,turn1_start,2022,11,8,13,22,14,554
s04_08,turn1_end  ,2022,11,8,13,22,15,725
s04_08,turn2_start,2022,11,8,13,22,17,599
s04_08,turn2_end  ,2022,11,8,13,22,18,718
s04_08,sit_start  ,2022,11,8,13,22,18,718
s04_08,sit_end    ,2022,11,8,13,22,19,722
s04_09,stand_start,2022,11,8,13,22,38,148
s04_09,stand_end  ,2022,11,8,13,22,38,985
s04_09,turn1_start,2022,11,8,13,22,41,8
s04_09,turn1_end  ,2022,11,8,13,22,42,95
s04_09,turn2_start,2022,11,8,13,22,43,999
s04_09,turn2_end  ,2022,11,8,13,22,45,186
s04_09,sit_start  ,2022,11,8,13,22,45,186
s04_09,sit_end    ,2022,11,8,13,22,46,441
s04_10,stand_start,2022,11,8,13,23,6,852
s04_10,stand_end  ,2022,11,8,13,23,7,639
s04_10,turn1_start,2022,11,8,13,23,9,647
s04_10,turn1_end  ,2022,11,8,13,23,10,498
s04_10,turn2_start,2022,11,8,13,23,12,491
s04_10,turn2_end  ,2022,11,8,13,23,13,613
s04_10,sit_start  ,2022,11,8,13,23,13,613
s04_10,sit_end    ,2022,11,8,13,23,14,984
