execution,phase,year,month,day,hour,minute,second,ms
s01_01,start      ,2022,7,11,12,6,17,811
s01_01,stand_start,2022,7,11,12,6,18,564
s01_01,stand_end  ,2022,7,11,12,6,19,872
s01_01,turn1_start,2022,7,11,12,6,22,128
s01_01,turn1_end  ,2022,7,11,12,6,23,502
s01_01,turn2_start,2022,7,11,12,6,25,609
s01_01,turn2_end  ,2022,7,11,12,6,26,475
s01_01,sit_start  ,2022,7,11,12,6,26,475
s01_01,sit_end    ,2022,7,11,12,6,28,331
s01_01,end        ,2022,7,11,12,6,31,16
s01_02,start      ,2022,7,11,12,9,31,307
s01_02,stand_start,2022,7,11,12,9,31,792
s01_02,stand_end  ,2022,7,11,12,9,33,277
s01_02,turn1_start,2022,7,11,12,9,35,653
s01_02,turn1_end  ,2022,7,11,12,9,37,125
s01_02,turn2_start,2022,7,11,12,9,39,302
s01_02,turn2_end  ,2022,7,11,12,9,40,341
s01_02,sit_start  ,2022,7,11,12,9,40,341
s01_02,sit_end    ,2022,7,11,12,9,41,880
s01_02,end        ,2022,7,11,12,9,41,880
s01_03,start      ,2022,7,11,12,10,26,596
s01_03,stand_start,2022,7,11,12,10,26,945
s01_03,stand_end  ,2022,7,11,12,10,28,065
s01_03,turn1_start,2022,7,11,12,10,30,459
s01_03,turn1_end  ,2022,7,11,12,10,31,816
s01_03,turn2_start,2022,7,11,12,10,34,377
s01_03,turn2_end  ,2022,7,11,12,10,35,264
s01_03,sit_start  ,2022,7,11,12,10,35,264
s01_03,sit_end    ,2022,7,11,12,10,36,603
s01_03,end        ,2022,7,11,12,10,36,603
s01_04,start      ,2022,7,11,12,10,58,14
s01_04,stand_start,2022,7,11,12,10,58,333
s01_04,stand_end  ,2022,7,11,12,10,59,641
s01_04,turn1_start,2022,7,11,12,11,2,91
s01_04,turn1_end  ,2022,7,11,12,11,3,362
s01_04,turn2_start,2022,7,11,12,11,5,833
s01_04,turn2_end  ,2022,7,11,12,11,6,771
s01_04,sit_start  ,2022,7,11,12,11,6,771
s01_04,sit_end    ,2022,7,11,12,11,8,258
s01_04,end        ,2022,7,11,12,11,9,561
s01_05,start      ,2022,7,11,12,13,0,465
s01_05,stand_start,2022,7,11,12,13,1,86
s01_05,stand_end  ,2022,7,11,12,13,2,497
s01_05,turn1_start,2022,7,11,12,13,5,124
s01_05,turn1_end  ,2022,7,11,12,13,6,409
s01_05,turn2_start,2022,7,11,12,13,8,763
s01_05,turn2_end  ,2022,7,11,12,13,9,950
s01_05,sit_start  ,2022,7,11,12,13,9,950
s01_05,sit_end    ,2022,7,11,12,13,11,557
s01_05,end        ,2022,7,11,12,13,12,411
s01_06,start      ,2022,7,11,12,13,32,339
s01_06,stand_start,2022,7,11,12,13,32,575
s01_06,stand_end  ,2022,7,11,12,13,33,762
s01_06,turn1_start,2022,7,11,12,13,36,71
s01_06,turn1_end  ,2022,7,11,12,13,37,342
s01_06,turn2_start,2022,7,11,12,13,39,886
s01_06,turn2_end  ,2022,7,11,12,13,40,973
s01_06,sit_start  ,2022,7,11,12,13,40,973
s01_06,sit_end    ,2022,7,11,12,13,42,394
s01_06,end        ,2022,7,11,12,13,42,546





