execution,phase,year,month,day,hour,minute,second,ms
s17_01,start      ,2022,7,12,14,48,43,354
s17_01,stand_start,2022,7,12,14,48,44,343
s17_01,stand_end  ,2022,7,12,14,48,45,664
s17_01,turn1_start,2022,7,12,14,48,48,654
s17_01,turn1_end  ,2022,7,12,14,48,49,909
s17_01,turn2_start,2022,7,12,14,48,52,135
s17_01,turn2_end  ,2022,7,12,14,48,53,204
s17_01,sit_start  ,2022,7,12,14,48,53,204
s17_01,sit_end    ,2022,7,12,14,48,54,493
s17_01,end        ,2022,7,12,14,48,55,547
s17_02,start      ,2022,7,12,14,49,23,409
s17_02,stand_start,2022,7,12,14,49,25,769
s17_02,stand_end  ,2022,7,12,14,49,27,23
s17_02,turn1_start,2022,7,12,14,49,29,858
s17_02,turn1_end  ,2022,7,12,14,49,31,140
s17_02,turn2_start,2022,7,12,14,49,33,552
s17_02,turn2_end  ,2022,7,12,14,49,34,697
s17_02,sit_start  ,2022,7,12,14,49,34,697
s17_02,sit_end    ,2022,7,12,14,49,36,270
s17_02,end        ,2022,7,12,14,49,37,442
s17_03,start      ,2022,7,12,14,50,0,89
s17_03,stand_start,2022,7,12,14,50,1,229
s17_03,stand_end  ,2022,7,12,14,50,2,547
s17_03,turn1_start,2022,7,12,14,50,5,449
s17_03,turn1_end  ,2022,7,12,14,50,6,987
s17_03,turn2_start,2022,7,12,14,50,9,694
s17_03,turn2_end  ,2022,7,12,14,50,10,749
s17_03,sit_start  ,2022,7,12,14,50,10,749
s17_03,sit_end    ,2022,7,12,14,50,11,954
s17_03,end        ,2022,7,12,14,50,12,925
s17_04,start      ,2022,7,12,14,50,35,373
s17_04,stand_start,2022,7,12,14,50,36,326
s17_04,stand_end  ,2022,7,12,14,50,37,514
s17_04,turn1_start,2022,7,12,14,50,40,22
s17_04,turn1_end  ,2022,7,12,14,50,41,561
s17_04,turn2_start,2022,7,12,14,50,43,778
s17_04,turn2_end  ,2022,7,12,14,50,44,897
s17_04,sit_start  ,2022,7,12,14,50,44,897
s17_04,sit_end    ,2022,7,12,14,50,46,302
s17_04,end        ,2022,7,12,14,50,47,876
s17_05,start      ,2022,7,12,14,51,7,668
s17_05,stand_start,2022,7,12,14,51,8,372
s17_05,stand_end  ,2022,7,12,14,51,9,725
s17_05,turn1_start,2022,7,12,14,51,12,52
s17_05,turn1_end  ,2022,7,12,14,51,13,404
s17_05,turn2_start,2022,7,12,14,51,15,730
s17_05,turn2_end  ,2022,7,12,14,51,16,804
s17_05,sit_start  ,2022,7,12,14,51,16,804
s17_05,sit_end    ,2022,7,12,14,51,18,59
s17_05,end        ,2022,7,12,14,51,18,911
s17_06,start      ,2022,7,12,14,51,48,414
s17_06,stand_start,2022,7,12,14,51,49,770
s17_06,stand_end  ,2022,7,12,14,51,50,890
s17_06,turn1_start,2022,7,12,14,51,53,823
s17_06,turn1_end  ,2022,7,12,14,51,55,564
s17_06,turn2_start,2022,7,12,14,51,58,26
s17_06,turn2_end  ,2022,7,12,14,51,58,962
s17_06,sit_start  ,2022,7,12,14,51,58,962
s17_06,sit_end    ,2022,7,12,14,52,0,132
s17_06,end        ,2022,7,12,14,52,0,132
s17_07,start      ,2022,7,12,14,52,21,934
s17_07,stand_start,2022,7,12,14,52,22,701
s17_07,stand_end  ,2022,7,12,14,52,24,24
s17_07,turn1_start,2022,7,12,14,52,26,527
s17_07,turn1_end  ,2022,7,12,14,52,28,184
s17_07,turn2_start,2022,7,12,14,52,30,89
s17_07,turn2_end  ,2022,7,12,14,52,31,428
s17_07,sit_start  ,2022,7,12,14,52,31,428
s17_07,sit_end    ,2022,7,12,14,52,32,498
s17_07,end        ,2022,7,12,14,52,33,575
s17_08,start      ,2022,7,12,14,52,52,349
s17_08,stand_start,2022,7,12,14,52,53,722
s17_08,stand_end  ,2022,7,12,14,52,54,935
s17_08,turn1_start,2022,7,12,14,52,57,276
s17_08,turn1_end  ,2022,7,12,14,52,58,932
s17_08,turn2_start,2022,7,12,14,53,1,109
s17_08,turn2_end  ,2022,7,12,14,53,2,180
s17_08,sit_start  ,2022,7,12,14,53,2,180
s17_08,sit_end    ,2022,7,12,14,53,3,484
s17_08,end        ,2022,7,12,14,53,4,964
s17_09,start      ,2022,7,12,14,53,23,626
s17_09,stand_start,2022,7,12,14,53,24,329
s17_09,stand_end  ,2022,7,12,14,53,25,518
s17_09,turn1_start,2022,7,12,14,53,28,910
s17_09,turn1_end  ,2022,7,12,14,53,30,216
s17_09,turn2_start,2022,7,12,14,53,32,290
s17_09,turn2_end  ,2022,7,12,14,53,33,41
s17_09,sit_start  ,2022,7,12,14,53,33,41
s17_09,sit_end    ,2022,7,12,14,53,34,280
s17_09,end        ,2022,7,12,14,53,35,756
s17_10,start      ,2022,7,12,14,53,54,172
s17_10,stand_start,2022,7,12,14,53,54,758
s17_10,stand_end  ,2022,7,12,14,53,55,845
s17_10,turn1_start,2022,7,12,14,53,57,947
s17_10,turn1_end  ,2022,7,12,14,53,59,317
s17_10,turn2_start,2022,7,12,14,54,1,824
s17_10,turn2_end  ,2022,7,12,14,54,3,10
s17_10,sit_start  ,2022,7,12,14,54,3,10
s17_10,sit_end    ,2022,7,12,14,54,4,343
s17_10,end        ,2022,7,12,14,54,5,379
