execution,phase,year,month,day,hour,minute,second,ms
s06_01,stand_start,2022,11,8,13,40,11,725
s06_01,stand_end  ,2022,11,8,13,40,12,846
s06_01,turn1_start,2022,11,8,13,40,14,769
s06_01,turn1_end  ,2022,11,8,13,40,16,206
s06_01,turn2_start,2022,11,8,13,40,17,861
s06_01,turn2_end  ,2022,11,8,13,40,18,731
s06_01,sit_start  ,2022,11,8,13,40,18,731
s06_01,sit_end    ,2022,11,8,13,40,20,186
s06_02,stand_start,2022,11,8,13,40,47,931
s06_02,stand_end  ,2022,11,8,13,40,48,867
s06_02,turn1_start,2022,11,8,13,40,50,974
s06_02,turn1_end  ,2022,11,8,13,40,51,728
s06_02,turn2_start,2022,11,8,13,40,53,586
s06_02,turn2_end  ,2022,11,8,13,40,54,321
s06_02,sit_start  ,2022,11,8,13,40,54,621
s06_02,sit_end    ,2022,11,8,13,40,55,692
s06_03,stand_start,2022,11,8,13,41,51,541
s06_03,stand_end  ,2022,11,8,13,41,52,478
s06_03,turn1_start,2022,11,8,13,41,54,417
s06_03,turn1_end  ,2022,11,8,13,41,55,621
s06_03,turn2_start,2022,11,8,13,41,57,509
s06_03,turn2_end  ,2022,11,8,13,41,58,363
s06_03,sit_start  ,2022,11,8,13,41,58,363
s06_03,sit_end    ,2022,11,8,13,41,59,683
s06_04,stand_start,2022,11,8,13,42,27,744
s06_04,stand_end  ,2022,11,8,13,42,28,580
s06_04,turn1_start,2022,11,8,13,42,30,536
s06_04,turn1_end  ,2022,11,8,13,42,31,522
s06_04,turn2_start,2022,11,8,13,42,33,77
s06_04,turn2_end  ,2022,11,8,13,42,33,595
s06_04,sit_start  ,2022,11,8,13,42,33,595
s06_04,sit_end    ,2022,11,8,13,42,34,666
s06_05,stand_start,2022,11,8,13,43,2,469
s06_05,stand_end  ,2022,11,8,13,43,3,354
s06_05,turn1_start,2022,11,8,13,43,5,328
s06_05,turn1_end  ,2022,11,8,13,43,6,314
s06_05,turn2_start,2022,11,8,13,43,7,834
s06_05,turn2_end  ,2022,11,8,13,43,8,586
s06_05,sit_start  ,2022,11,8,13,43,8,586
s06_05,sit_end    ,2022,11,8,13,43,9,825
s06_06,stand_start,2022,11,8,13,44,14,969
s06_06,stand_end  ,2022,11,8,13,44,15,923
s06_06,turn1_start,2022,11,8,13,44,17,830
s06_06,turn1_end  ,2022,11,8,13,44,18,835
s06_06,turn2_start,2022,11,8,13,44,20,490
s06_06,turn2_end  ,2022,11,8,13,44,21,328
s06_06,sit_start  ,2022,11,8,13,44,21,328
s06_06,sit_end    ,2022,11,8,13,44,22,532
s06_07,stand_start,2022,11,8,13,46,21,820
s06_07,stand_end  ,2022,11,8,13,46,22,807
s06_07,turn1_start,2022,11,8,13,46,24,849
s06_07,turn1_end  ,2022,11,8,13,46,25,802
s06_07,turn2_start,2022,11,8,13,46,27,626
s06_07,turn2_end  ,2022,11,8,13,46,28,312
s06_07,sit_start  ,2022,11,8,13,46,28,312
s06_07,sit_end    ,2022,11,8,13,46,29,601
s06_08,stand_start,2022,11,8,13,46,50,464
s06_08,stand_end  ,2022,11,8,13,46,51,485
s06_08,turn1_start,2022,11,8,13,46,53,493
s06_08,turn1_end  ,2022,11,8,13,46,54,529
s06_08,turn2_start,2022,11,8,13,46,56,203
s06_08,turn2_end  ,2022,11,8,13,46,57,39
s06_08,sit_start  ,2022,11,8,13,46,57,39
s06_08,sit_end    ,2022,11,8,13,46,58,444
s06_09,stand_start,2022,11,8,13,47,17,10
s06_09,stand_end  ,2022,11,8,13,47,17,862
s06_09,turn1_start,2022,11,8,13,47,19,887
s06_09,turn1_end  ,2022,11,8,13,47,20,790
s06_09,turn2_start,2022,11,8,13,47,22,263
s06_09,turn2_end  ,2022,11,8,13,47,23,148
s06_09,sit_start  ,2022,11,8,13,47,23,148
s06_09,sit_end    ,2022,11,8,13,47,24,454
s06_10,stand_start,2022,11,8,13,48,31,746
s06_10,stand_end  ,2022,11,8,13,48,32,782
s06_10,turn1_start,2022,11,8,13,48,34,590
s06_10,turn1_end  ,2022,11,8,13,48,35,560
s06_10,turn2_start,2022,11,8,13,48,37,0
s06_10,turn2_end  ,2022,11,8,13,48,37,770
s06_10,sit_start  ,2022,11,8,13,48,37,770
s06_10,sit_end    ,2022,11,8,13,48,38,908
