execution,phase,year,month,day,hour,minute,second,ms
s05_01,stand_start,2022,11,8,13,28,42,792
s05_01,stand_end  ,2022,11,8,13,28,43,812
s05_01,turn1_start,2022,11,8,13,28,46,371
s05_01,turn1_end  ,2022,11,8,13,28,47,542
s05_01,turn2_start,2022,11,8,13,28,50,217
s05_01,turn2_end  ,2022,11,8,13,28,51,203
s05_01,sit_start  ,2022,11,8,13,28,51,203
s05_01,sit_end    ,2022,11,8,13,28,52,392
s05_02,stand_start,2022,11,8,13,29,11,837
s05_02,stand_end  ,2022,11,8,13,29,12,939
s05_02,turn1_start,2022,11,8,13,29,15,581
s05_02,turn1_end  ,2022,11,8,13,29,16,667
s05_02,turn2_start,2022,11,8,13,29,19,276
s05_02,turn2_end  ,2022,11,8,13,29,20,279
s05_02,sit_start  ,2022,11,8,13,29,20,279
s05_02,sit_end    ,2022,11,8,13,29,21,532
s05_03,stand_start,2022,11,8,13,29,40,878
s05_03,stand_end  ,2022,11,8,13,29,41,729
s05_03,turn1_start,2022,11,8,13,29,44,472
s05_03,turn1_end  ,2022,11,8,13,29,45,425
s05_03,turn2_start,2022,11,8,13,29,48,401
s05_03,turn2_end  ,2022,11,8,13,29,49,353
s05_03,sit_start  ,2022,11,8,13,29,49,353
s05_03,sit_end    ,2022,11,8,13,29,50,725
s05_04,stand_start,2022,11,8,13,30,11,521
s05_04,stand_end  ,2022,11,8,13,30,12,339
s05_04,turn1_start,2022,11,8,13,30,14,914
s05_04,turn1_end  ,2022,11,8,13,30,15,867
s05_04,turn2_start,2022,11,8,13,30,18,793
s05_04,turn2_end  ,2022,11,8,13,30,19,646
s05_04,sit_start  ,2022,11,8,13,30,19,646
s05_04,sit_end    ,2022,11,8,13,30,20,866
s05_05,stand_start,2022,11,8,13,30,40,318
s05_05,stand_end  ,2022,11,8,13,30,41,438
s05_05,turn1_start,2022,11,8,13,30,43,880
s05_05,turn1_end  ,2022,11,8,13,30,45,49
s05_05,turn2_start,2022,11,8,13,30,47,925
s05_05,turn2_end  ,2022,11,8,13,30,48,927
s05_05,sit_start  ,2022,11,8,13,30,48,927
s05_05,sit_end    ,2022,11,8,13,30,50,566
s05_06,stand_start,2022,11,8,13,31,20,290
s05_06,stand_end  ,2022,11,8,13,31,21,125
s05_06,turn1_start,2022,11,8,13,31,23,650
s05_06,turn1_end  ,2022,11,8,13,31,24,869
s05_06,turn2_start,2022,11,8,13,31,27,677
s05_06,turn2_end  ,2022,11,8,13,31,28,547
s05_06,sit_start  ,2022,11,8,13,31,28,547
s05_06,sit_end    ,2022,11,8,13,31,29,920
s05_07,stand_start,2022,11,8,13,31,49,494
s05_07,stand_end  ,2022,11,8,13,31,50,466
s05_07,turn1_start,2022,11,8,13,31,53,76
s05_07,turn1_end  ,2022,11,8,13,31,54,180
s05_07,turn2_start,2022,11,8,13,31,57,108
s05_07,turn2_end  ,2022,11,8,13,31,58,80
s05_07,sit_start  ,2022,11,8,13,31,58,80
s05_07,sit_end    ,2022,11,8,13,31,59,452
s05_08,stand_start,2022,11,8,13,32,18,733
s05_08,stand_end  ,2022,11,8,13,32,19,755
s05_08,turn1_start,2022,11,8,13,32,22,265
s05_08,turn1_end  ,2022,11,8,13,32,23,452
s05_08,turn2_start,2022,11,8,13,32,26,229
s05_08,turn2_end  ,2022,11,8,13,32,27,82
s05_08,sit_start  ,2022,11,8,13,32,27,82
s05_08,sit_end    ,2022,11,8,13,32,28,439
s05_09,stand_start,2022,11,8,13,32,47,212
s05_09,stand_end  ,2022,11,8,13,32,48,317
s05_09,turn1_start,2022,11,8,13,32,51,44
s05_09,turn1_end  ,2022,11,8,13,32,52,65
s05_09,turn2_start,2022,11,8,13,32,54,978
s05_09,turn2_end  ,2022,11,8,13,32,55,914
s05_09,sit_start  ,2022,11,8,13,32,55,914
s05_09,sit_end    ,2022,11,8,13,32,57,202
s05_10,stand_start,2022,11,8,13,33,15,960
s05_10,stand_end  ,2022,11,8,13,33,16,963
s05_10,turn1_start,2022,11,8,13,33,19,323
s05_10,turn1_end  ,2022,11,8,13,33,20,612
s05_10,turn2_start,2022,11,8,13,33,23,307
s05_10,turn2_end  ,2022,11,8,13,33,24,227
s05_10,sit_start  ,2022,11,8,13,33,24,227
s05_10,sit_end    ,2022,11,8,13,33,25,565
