execution,phase,year,month,day,hour,minute,second,ms
s16_01,stand_start,2022,12,5,13,34,58,198
s16_01,stand_end  ,2022,12,5,13,34,59,251
s16_01,turn1_start,2022,12,5,13,35,1,676
s16_01,turn1_end  ,2022,12,5,13,35,2,763
s16_01,turn2_start,2022,12,5,13,35,4,954
s16_01,turn2_end  ,2022,12,5,13,35,5,823
s16_01,sit_start  ,2022,12,5,13,35,5,823
s16_01,sit_end    ,2022,12,5,13,35,7,647
s16_02,stand_start,2022,12,5,13,35,29,567
s16_02,stand_end  ,2022,12,5,13,35,30,505
s16_02,turn1_start,2022,12,5,13,35,32,710
s16_02,turn1_end  ,2022,12,5,13,35,34,0
s16_02,turn2_start,2022,12,5,13,35,36,204
s16_02,turn2_end  ,2022,12,5,13,35,37,190
s16_02,sit_start  ,2022,12,5,13,35,37,190
s16_02,sit_end    ,2022,12,5,13,35,38,512
s16_03,stand_start,2022,12,5,13,35,56,936
s16_03,stand_end  ,2022,12,5,13,35,58,58
s16_03,turn1_start,2022,12,5,13,36,0,365
s16_03,turn1_end  ,2022,12,5,13,36,1,736
s16_03,turn2_start,2022,12,5,13,36,3,977
s16_03,turn2_end  ,2022,12,5,13,36,4,979
s16_03,sit_start  ,2022,12,5,13,36,4,979
s16_03,sit_end    ,2022,12,5,13,36,6,200
s16_04,stand_start,2022,12,5,13,36,24,742
s16_04,stand_end  ,2022,12,5,13,36,25,745
s16_04,turn1_start,2022,12,5,13,36,27,769
s16_04,turn1_end  ,2022,12,5,13,36,28,803
s16_04,turn2_start,2022,12,5,13,36,30,763
s16_04,turn2_end  ,2022,12,5,13,36,31,714
s16_04,sit_start  ,2022,12,5,13,36,31,714
s16_04,sit_end    ,2022,12,5,13,36,32,985
s16_05,stand_start,2022,12,5,13,36,53,572
s16_05,stand_end  ,2022,12,5,13,36,54,560
s16_05,turn1_start,2022,12,5,13,36,55,899
s16_05,turn1_end  ,2022,12,5,13,36,56,835
s16_05,turn2_start,2022,12,5,13,36,58,52
s16_05,turn2_end  ,2022,12,5,13,36,58,791
s16_05,sit_start  ,2022,12,5,13,36,58,791
s16_05,sit_end    ,2022,12,5,13,37,0,79
s16_06,stand_start,2022,12,5,13,37,20,963
s16_06,stand_end  ,2022,12,5,13,37,22,118
s16_06,turn1_start,2022,12,5,13,37,24,610
s16_06,turn1_end  ,2022,12,5,13,37,25,628
s16_06,turn2_start,2022,12,5,13,37,28,605
s16_06,turn2_end  ,2022,12,5,13,37,29,875
s16_06,sit_start  ,2022,12,5,13,37,29,875
s16_06,sit_end    ,2022,12,5,13,37,31,378
s16_07,stand_start,2022,12,5,13,37,50,256
s16_07,stand_end  ,2022,12,5,13,37,51,410
s16_07,turn1_start,2022,12,5,13,37,53,434
s16_07,turn1_end  ,2022,12,5,13,37,54,437
s16_07,turn2_start,2022,12,5,13,37,56,660
s16_07,turn2_end  ,2022,12,5,13,37,57,616
s16_07,sit_start  ,2022,12,5,13,37,57,616
s16_07,sit_end    ,2022,12,5,13,37,58,985
s16_08,stand_start,2022,12,5,13,38,16,390
s16_08,stand_end  ,2022,12,5,13,38,17,476
s16_08,turn1_start,2022,12,5,13,38,19,466
s16_08,turn1_end  ,2022,12,5,13,38,20,552
s16_08,turn2_start,2022,12,5,13,38,22,577
s16_08,turn2_end  ,2022,12,5,13,38,23,479
s16_08,sit_start  ,2022,12,5,13,38,23,479
s16_08,sit_end    ,2022,12,5,13,38,24,582
s16_09,stand_start,2022,12,5,13,39,21,155
s16_09,stand_end  ,2022,12,5,13,39,22,175
s16_09,turn1_start,2022,12,5,13,39,24,417
s16_09,turn1_end  ,2022,12,5,13,39,25,589
s16_09,turn2_start,2022,12,5,13,39,28,300
s16_09,turn2_end  ,2022,12,5,13,39,29,504
s16_09,sit_start  ,2022,12,5,13,39,29,504
s16_09,sit_end    ,2022,12,5,13,39,30,943
s16_10,stand_start,2022,12,5,13,39,51,447
s16_10,stand_end  ,2022,12,5,13,39,52,583
s16_10,turn1_start,2022,12,5,13,39,54,727
s16_10,turn1_end  ,2022,12,5,13,39,55,796
s16_10,turn2_start,2022,12,5,13,39,58,308
s16_10,turn2_end  ,2022,12,5,13,39,59,143
s16_10,sit_start  ,2022,12,5,13,39,59,143
s16_10,sit_end    ,2022,12,5,13,40,0,432
