execution,phase,year,month,day,hour,minute,second,ms
s16_01,start      ,2022,7,12,13,26,40,109
s16_01,stand_start,2022,7,12,13,26,41,130
s16_01,stand_end  ,2022,7,12,13,26,42,183
s16_01,turn1_start,2022,7,12,13,26,44,660
s16_01,turn1_end  ,2022,7,12,13,26,46,248
s16_01,turn2_start,2022,7,12,13,26,48,416
s16_01,turn2_end  ,2022,7,12,13,26,49,553
s16_01,sit_start  ,2022,7,12,13,26,49,553
s16_01,sit_end    ,2022,7,12,13,26,51,130
s16_01,end        ,2022,7,12,13,26,51,915
s16_02,start      ,2022,7,12,13,27,6,861
s16_02,stand_start,2022,7,12,13,27,7,563
s16_02,stand_end  ,2022,7,12,13,27,8,744
s16_02,turn1_start,2022,7,12,13,27,11,289
s16_02,turn1_end  ,2022,7,12,13,27,12,392
s16_02,turn2_start,2022,7,12,13,27,14,669
s16_02,turn2_end  ,2022,7,12,13,27,15,772
s16_02,sit_start  ,2022,7,12,13,27,15,772
s16_02,sit_end    ,2022,7,12,13,27,17,9
s16_02,end        ,2022,7,12,13,27,17,794
s16_03,start      ,2022,7,12,13,27,32,137
s16_03,stand_start,2022,7,12,13,27,33,425
s16_03,stand_end  ,2022,7,12,13,27,34,596
s16_03,turn1_start,2022,7,12,13,27,37,416
s16_03,turn1_end  ,2022,7,12,13,27,38,774
s16_03,turn2_start,2022,7,12,13,27,41,266
s16_03,turn2_end  ,2022,7,12,13,27,42,434
s16_03,sit_start  ,2022,7,12,13,27,42,434
s16_03,sit_end    ,2022,7,12,13,27,43,823
s16_03,end        ,2022,7,12,13,27,44,457
s16_04,start      ,2022,7,12,13,28,3,456
s16_04,stand_start,2022,7,12,13,28,3,858
s16_04,stand_end  ,2022,7,12,13,28,4,995
s16_04,turn1_start,2022,7,12,13,28,7,565
s16_04,turn1_end  ,2022,7,12,13,28,8,919
s16_04,turn2_start,2022,7,12,13,28,11,444
s16_04,turn2_end  ,2022,7,12,13,28,12,446
s16_04,sit_start  ,2022,7,12,13,28,12,446
s16_04,sit_end    ,2022,7,12,13,28,13,737
s16_04,end        ,2022,7,12,13,28,14,406
s16_05,start      ,2022,7,12,13,28,27,911
s16_05,stand_start,2022,7,12,13,28,28,514
s16_05,stand_end  ,2022,7,12,13,28,29,885
s16_05,turn1_start,2022,7,12,13,28,32,580
s16_05,turn1_end  ,2022,7,12,13,28,33,701
s16_05,turn2_start,2022,7,12,13,28,35,885
s16_05,turn2_end  ,2022,7,12,13,28,36,955
s16_05,sit_start  ,2022,7,12,13,28,36,955
s16_05,sit_end    ,2022,7,12,13,28,38,227
s16_05,end        ,2022,7,12,13,28,39,196
s16_06,start      ,2022,7,12,13,28,54,244
s16_06,stand_start,2022,7,12,13,28,54,828
s16_06,stand_end  ,2022,7,12,13,28,56,64
s16_06,turn1_start,2022,7,12,13,28,58,724
s16_06,turn1_end  ,2022,7,12,13,28,59,944
s16_06,turn2_start,2022,7,12,13,29,2,260
s16_06,turn2_end  ,2022,7,12,13,29,3,246
s16_06,sit_start  ,2022,7,12,13,29,3,246
s16_06,sit_end    ,2022,7,12,13,29,4,450
s16_06,end        ,2022,7,12,13,29,5,503
s16_07,start      ,2022,7,12,13,29,27,279
s16_07,stand_start,2022,7,12,13,29,28,132
s16_07,stand_end  ,2022,7,12,13,29,29,403
s16_07,turn1_start,2022,7,12,13,29,31,982
s16_07,turn1_end  ,2022,7,12,13,29,33,202
s16_07,turn2_start,2022,7,12,13,29,35,502
s16_07,turn2_end  ,2022,7,12,13,29,36,689
s16_07,sit_start  ,2022,7,12,13,29,36,689
s16_07,sit_end    ,2022,7,12,13,29,37,748
s16_07,end        ,2022,7,12,13,29,38,367
s16_08,start      ,2022,7,12,13,30,3,263
s16_08,stand_start,2022,7,12,13,30,3,915
s16_08,stand_end  ,2022,7,12,13,30,5,241
s16_08,turn1_start,2022,7,12,13,30,7,980
s16_08,turn1_end  ,2022,7,12,13,30,9,218
s16_08,turn2_start,2022,7,12,13,30,11,978
s16_08,turn2_end  ,2022,7,12,13,30,12,883
s16_08,sit_start  ,2022,7,12,13,30,12,883
s16_08,sit_end    ,2022,7,12,13,30,14,87
s16_08,end        ,2022,7,12,13,30,15,258
s16_09,start      ,2022,7,12,13,30,32,597
s16_09,stand_start,2022,7,12,13,30,33,533
s16_09,stand_end  ,2022,7,12,13,30,34,923
s16_09,turn1_start,2022,7,12,13,30,37,548
s16_09,turn1_end  ,2022,7,12,13,30,38,734
s16_09,turn2_start,2022,7,12,13,30,41,27
s16_09,turn2_end  ,2022,7,12,13,30,42,98
s16_09,sit_start  ,2022,7,12,13,30,42,98
s16_09,sit_end    ,2022,7,12,13,30,43,419
s16_09,end        ,2022,7,12,13,30,44,456
s16_10,start      ,2022,7,12,13,30,59,627
s16_10,stand_start,2022,7,12,13,31,0,245
s16_10,stand_end  ,2022,7,12,13,31,1,465
s16_10,turn1_start,2022,7,12,13,31,4,8
s16_10,turn1_end  ,2022,7,12,13,31,5,278
s16_10,turn2_start,2022,7,12,13,31,7,572
s16_10,turn2_end  ,2022,7,12,13,31,8,608
s16_10,sit_start  ,2022,7,12,13,31,8,608
s16_10,sit_end    ,2022,7,12,13,31,9,832
s16_10,end        ,2022,7,12,13,31,10,701
