execution,phase,year,month,day,hour,minute,second,ms
s03_01,stand_start,2022,11,8,13,7,33,971
s03_01,stand_end  ,2022,11,8,13,7,35,58
s03_01,turn1_start,2022,11,8,13,7,37,348
s03_01,turn1_end  ,2022,11,8,13,7,38,786
s03_01,turn2_start,2022,11,8,13,7,41,43
s03_01,turn2_end  ,2022,11,8,13,7,42,112
s03_01,sit_start  ,2022,11,8,13,7,42,112
s03_01,sit_end    ,2022,11,8,13,7,43,250
s03_02,stand_start,2022,11,8,13,9,12,599
s03_02,stand_end  ,2022,11,8,13,9,13,720
s03_02,turn1_start,2022,11,8,13,9,16,76
s03_02,turn1_end  ,2022,11,8,13,9,17,765
s03_02,turn2_start,2022,11,8,13,9,20,140
s03_02,turn2_end  ,2022,11,8,13,9,21,177
s03_02,sit_start  ,2022,11,8,13,9,21,177
s03_02,sit_end    ,2022,11,8,13,9,22,182
s03_03,stand_start,2022,11,8,13,9,57,25
s03_03,stand_end  ,2022,11,8,13,9,58,111
s03_03,turn1_start,2022,11,8,13,10,0,552
s03_03,turn1_end  ,2022,11,8,13,10,2,273
s03_03,turn2_start,2022,11,8,13,10,4,647
s03_03,turn2_end  ,2022,11,8,13,10,5,683
s03_03,sit_start  ,2022,11,8,13,10,5,683
s03_03,sit_end    ,2022,11,8,13,10,6,936
s03_04,stand_start,2022,11,8,13,10,28,588
s03_04,stand_end  ,2022,11,8,13,10,29,575
s03_04,turn1_start,2022,11,8,13,10,32,167
s03_04,turn1_end  ,2022,11,8,13,10,33,407
s03_04,turn2_start,2022,11,8,13,10,36,202
s03_04,turn2_end  ,2022,11,8,13,10,37,156
s03_04,sit_start  ,2022,11,8,13,10,37,156
s03_04,sit_end    ,2022,11,8,13,10,38,294
s03_05,stand_start,2022,11,8,13,11,2,829
s03_05,stand_end  ,2022,11,8,13,11,3,682
s03_05,turn1_start,2022,11,8,13,11,6,525
s03_05,turn1_end  ,2022,11,8,13,11,7,996
s03_05,turn2_start,2022,11,8,13,11,10,606
s03_05,turn2_end  ,2022,11,8,13,11,11,940
s03_05,sit_start  ,2022,11,8,13,11,11,940
s03_05,sit_end    ,2022,11,8,13,11,13,161
s03_06,stand_start,2022,11,8,13,11,38,311
s03_06,stand_end  ,2022,11,8,13,11,39,281
s03_06,turn1_start,2022,11,8,13,11,42,127
s03_06,turn1_end  ,2022,11,8,13,11,43,265
s03_06,turn2_start,2022,11,8,13,11,46,125
s03_06,turn2_end  ,2022,11,8,13,11,47,313
s03_06,sit_start  ,2022,11,8,13,11,47,313
s03_06,sit_end    ,2022,11,8,13,11,48,671
s03_07,stand_start,2022,11,8,13,12,26,320
s03_07,stand_end  ,2022,11,8,13,12,27,372
s03_07,turn1_start,2022,11,8,13,12,30,66
s03_07,turn1_end  ,2022,11,8,13,12,31,372
s03_07,turn2_start,2022,11,8,13,12,33,798
s03_07,turn2_end  ,2022,11,8,13,12,34,901
s03_07,sit_start  ,2022,11,8,13,12,34,901
s03_07,sit_end    ,2022,11,8,13,12,36,324
s03_08,stand_start,2022,11,8,13,12,54,248
s03_08,stand_end  ,2022,11,8,13,12,55,150
s03_08,turn1_start,2022,11,8,13,12,57,995
s03_08,turn1_end  ,2022,11,8,13,12,59,400
s03_08,turn2_start,2022,11,8,13,13,1,691
s03_08,turn2_end  ,2022,11,8,13,13,2,662
s03_08,sit_start  ,2022,11,8,13,13,2,662
s03_08,sit_end    ,2022,11,8,13,13,3,813
s03_09,stand_start,2022,11,8,13,13,24,214
s03_09,stand_end  ,2022,11,8,13,13,25,166
s03_09,turn1_start,2022,11,8,13,13,27,673
s03_09,turn1_end  ,2022,11,8,13,13,29,13
s03_09,turn2_start,2022,11,8,13,13,31,772
s03_09,turn2_end  ,2022,11,8,13,13,32,790
s03_09,sit_start  ,2022,11,8,13,13,32,790
s03_09,sit_end    ,2022,11,8,13,13,33,944
s03_10,stand_start,2022,11,8,13,13,53,35
s03_10,stand_end  ,2022,11,8,13,13,54,223
s03_10,turn1_start,2022,11,8,13,13,56,896
s03_10,turn1_end  ,2022,11,8,13,13,58,16
s03_10,turn2_start,2022,11,8,13,14,0,674
s03_10,turn2_end  ,2022,11,8,13,14,1,762
s03_10,sit_start  ,2022,11,8,13,14,1,762
s03_10,sit_end    ,2022,11,8,13,14,2,813
