execution,phase,year,month,day,hour,minute,second,ms
s02_01,start      ,2022,7,11,12,16,10,148
s02_01,stand_start,2022,7,11,12,16,10,734
s02_01,stand_end  ,2022,7,11,12,16,12,67
s02_01,turn1_start,2022,7,11,12,16,14,447
s02_01,turn1_end  ,2022,7,11,12,16,15,735
s02_01,turn2_start,2022,7,11,12,16,17,860
s02_01,turn2_end  ,2022,7,11,12,16,18,882
s02_01,sit_start  ,2022,7,11,12,16,18,882
s02_01,sit_end    ,2022,7,11,12,16,20,221
s02_01,end        ,2022,7,11,12,16,20,707
s02_02,start      ,2022,7,11,12,16,45,367
s02_02,stand_start,2022,7,11,12,16,45,902
s02_02,stand_end  ,2022,7,11,12,16,47,694
s02_02,turn1_start,2022,7,11,12,16,50,433
s02_02,turn1_end  ,2022,7,11,12,16,51,771
s02_02,turn2_start,2022,7,11,12,16,53,933
s02_02,turn2_end  ,2022,7,11,12,16,55,105
s02_02,sit_start  ,2022,7,11,12,16,55,105
s02_02,sit_end    ,2022,7,11,12,16,56,259
s02_02,end        ,2022,7,11,12,16,57,430
s02_03,start      ,2022,7,11,12,17,28,595
s02_03,stand_start,2022,7,11,12,17,30,216
s02_03,stand_end  ,2022,7,11,12,17,31,487
s02_03,turn1_start,2022,7,11,12,17,34,192
s02_03,turn1_end  ,2022,7,11,12,17,35,363
s02_03,turn2_start,2022,7,11,12,17,37,824
s02_03,turn2_end  ,2022,7,11,12,17,39,45
s02_03,sit_start  ,2022,7,11,12,17,39,45
s02_03,sit_end    ,2022,7,11,12,17,40,433
s02_03,end        ,2022,7,11,12,17,42,22
s02_04,start      ,2022,7,11,12,18,17,543
s02_04,stand_start,2022,7,11,12,18,18,397
s02_04,stand_end  ,2022,7,11,12,18,19,718
s02_04,turn1_start,2022,7,11,12,18,22,413
s02_04,turn1_end  ,2022,7,11,12,18,23,789
s02_04,turn2_start,2022,7,11,12,18,26,717
s02_04,turn2_end  ,2022,7,11,12,18,27,766
s02_04,sit_start  ,2022,7,11,12,18,27,766
s02_04,sit_end    ,2022,7,11,12,18,29,369
s02_04,end        ,2022,7,11,12,18,30,780
s02_05,start      ,2022,7,11,12,18,53,347
s02_05,stand_start,2022,7,11,12,18,53,901
s02_05,stand_end  ,2022,7,11,12,18,55,406
s02_05,turn1_start,2022,7,11,12,18,57,932
s02_05,turn1_end  ,2022,7,11,12,18,59,204
s02_05,turn2_start,2022,7,11,12,19,1,646
s02_05,turn2_end  ,2022,7,11,12,19,2,601
s02_05,sit_start  ,2022,7,11,12,19,2,601
s02_05,sit_end    ,2022,7,11,12,19,3,722
s02_05,end        ,2022,7,11,12,19,5,87
s02_06,start      ,2022,7,11,12,19,28,32
s02_06,stand_start,2022,7,11,12,19,28,903
s02_06,stand_end  ,2022,7,11,12,19,30,191
s02_06,turn1_start,2022,7,11,12,19,32,899
s02_06,turn1_end  ,2022,7,11,12,19,34,20
s02_06,turn2_start,2022,7,11,12,19,36,594
s02_06,turn2_end  ,2022,7,11,12,19,37,766
s02_06,sit_start  ,2022,7,11,12,19,37,766
s02_06,sit_end    ,2022,7,11,12,19,39,286
s02_06,end        ,2022,7,11,12,19,41,359
s02_07,start      ,2022,7,11,12,20,15,324
s02_07,stand_start,2022,7,11,12,20,16,527
s02_07,stand_end  ,2022,7,11,12,20,17,817
s02_07,turn1_start,2022,7,11,12,20,20,677
s02_07,turn1_end  ,2022,7,11,12,20,22,32
s02_07,turn2_start,2022,7,11,12,20,24,441
s02_07,turn2_end  ,2022,7,11,12,20,25,645
s02_07,sit_start  ,2022,7,11,12,20,25,645
s02_07,sit_end    ,2022,7,11,12,20,26,751
s02_07,end        ,2022,7,11,12,20,27,887
s02_08,start      ,2022,7,11,12,20,50,389
s02_08,stand_start,2022,7,11,12,20,51,10
s02_08,stand_end  ,2022,7,11,12,20,52,500
s02_08,turn1_start,2022,7,11,12,20,54,742
s02_08,turn1_end  ,2022,7,11,12,20,55,996
s02_08,turn2_start,2022,7,11,12,20,57,835
s02_08,turn2_end  ,2022,7,11,12,20,58,940
s02_08,sit_start  ,2022,7,11,12,20,58,940
s02_08,sit_end    ,2022,7,11,12,21,0,496
s02_08,end        ,2022,7,11,12,21,1,535
s02_09,start      ,2022,7,11,12,21,21,877
s02_09,stand_start,2022,7,11,12,21,22,230
s02_09,stand_end  ,2022,7,11,12,21,23,600
s02_09,turn1_start,2022,7,11,12,21,25,979
s02_09,turn1_end  ,2022,7,11,12,21,27,402
s02_09,turn2_start,2022,7,11,12,21,29,425
s02_09,turn2_end  ,2022,7,11,12,21,30,362
s02_09,sit_start  ,2022,7,11,12,21,30,362
s02_09,sit_end    ,2022,7,11,12,21,31,433
s02_09,end        ,2022,7,11,12,21,32,821
