execution,phase,year,month,day,hour,minute,second,ms
s10_01,stand_start,2022,11,15,13,12,31,146
s10_01,stand_end  ,2022,11,15,13,12,32,234
s10_01,turn1_start,2022,11,15,13,12,34,507
s10_01,turn1_end  ,2022,11,15,13,12,35,561
s10_01,turn2_start,2022,11,15,13,12,37,434
s10_01,turn2_end  ,2022,11,15,13,12,38,536
s10_01,sit_start  ,2022,11,15,13,12,38,563
s10_01,sit_end    ,2022,11,15,13,12,39,656
s10_02,stand_start,2022,11,15,13,13,15,420
s10_02,stand_end  ,2022,11,15,13,13,16,372
s10_02,turn1_start,2022,11,15,13,13,18,713
s10_02,turn1_end  ,2022,11,15,13,13,19,650
s10_02,turn2_start,2022,11,15,13,13,21,473
s10_02,turn2_end  ,2022,11,15,13,13,22,527
s10_02,sit_start  ,2022,11,15,13,13,22,527
s10_02,sit_end    ,2022,11,15,13,13,23,547
s10_03,stand_start,2022,11,15,13,13,52,575
s10_03,stand_end  ,2022,11,15,13,13,53,477
s10_03,turn1_start,2022,11,15,13,13,55,668
s10_03,turn1_end  ,2022,11,15,13,13,56,555
s10_03,turn2_start,2022,11,15,13,13,58,377
s10_03,turn2_end  ,2022,11,15,13,13,59,497
s10_03,sit_start  ,2022,11,15,13,13,59,497
s10_03,sit_end    ,2022,11,15,13,14,0,534
s10_04,stand_start,2022,11,15,13,15,0,5
s10_04,stand_end  ,2022,11,15,13,15,0,993
s10_04,turn1_start,2022,11,15,13,15,3,218
s10_04,turn1_end  ,2022,11,15,13,15,4,221
s10_04,turn2_start,2022,11,15,13,15,6,297
s10_04,turn2_end  ,2022,11,15,13,15,7,317
s10_04,sit_start  ,2022,11,15,13,15,7,317
s10_04,sit_end    ,2022,11,15,13,15,8,638
s10_05,stand_start,2022,11,15,13,15,38,356
s10_05,stand_end  ,2022,11,15,13,15,39,325
s10_05,turn1_start,2022,11,15,13,15,41,482
s10_05,turn1_end  ,2022,11,15,13,15,42,585
s10_05,turn2_start,2022,11,15,13,15,44,524
s10_05,turn2_end  ,2022,11,15,13,15,45,745
s10_05,sit_start  ,2022,11,15,13,15,45,745
s10_05,sit_end    ,2022,11,15,13,15,46,949
s10_06,stand_start,2022,11,15,13,16,17,579
s10_06,stand_end  ,2022,11,15,13,16,18,499
s10_06,turn1_start,2022,11,15,13,16,20,722
s10_06,turn1_end  ,2022,11,15,13,16,21,791
s10_06,turn2_start,2022,11,15,13,16,23,814
s10_06,turn2_end  ,2022,11,15,13,16,24,801
s10_06,sit_start  ,2022,11,15,13,16,24,801
s10_06,sit_end    ,2022,11,15,13,16,26,73
s10_07,stand_start,2022,11,15,13,16,48,292
s10_07,stand_end  ,2022,11,15,13,16,49,246
s10_07,turn1_start,2022,11,15,13,16,51,586
s10_07,turn1_end  ,2022,11,15,13,16,52,656
s10_07,turn2_start,2022,11,15,13,16,54,645
s10_07,turn2_end  ,2022,11,15,13,16,55,832
s10_07,sit_start  ,2022,11,15,13,16,55,832
s10_07,sit_end    ,2022,11,15,13,16,57,69
s10_08,stand_start,2022,11,15,13,17,32,79
s10_08,stand_end  ,2022,11,15,13,17,33,49
s10_08,turn1_start,2022,11,15,13,17,35,289
s10_08,turn1_end  ,2022,11,15,13,17,36,310
s10_08,turn2_start,2022,11,15,13,17,38,483
s10_08,turn2_end  ,2022,11,15,13,17,39,621
s10_08,sit_start  ,2022,11,15,13,17,39,621
s10_08,sit_end    ,2022,11,15,13,17,40,808
s10_09,stand_start,2022,11,15,13,18,12,392
s10_09,stand_end  ,2022,11,15,13,18,13,411
s10_09,turn1_start,2022,11,15,13,18,15,501
s10_09,turn1_end  ,2022,11,15,13,18,16,471
s10_09,turn2_start,2022,11,15,13,18,18,628
s10_09,turn2_end  ,2022,11,15,13,18,19,666
s10_09,sit_start  ,2022,11,15,13,18,19,666
s10_09,sit_end    ,2022,11,15,13,18,20,819
s10_10,stand_start,2022,11,15,13,18,40,330
s10_10,stand_end  ,2022,11,15,13,18,41,233
s10_10,turn1_start,2022,11,15,13,18,43,373
s10_10,turn1_end  ,2022,11,15,13,18,44,560
s10_10,turn2_start,2022,11,15,13,18,46,398
s10_10,turn2_end  ,2022,11,15,13,18,47,500
s10_10,sit_start  ,2022,11,15,13,18,47,500
s10_10,sit_end    ,2022,11,15,13,18,48,521
