execution,phase,year,month,day,hour,minute,second,ms
s27_01,stand_start,2023,2,15,12,39,31,651
s27_01,stand_end  ,2023,2,15,12,39,32,889
s27_01,turn1_start,2023,2,15,12,39,35,30
s27_01,turn1_end  ,2023,2,15,12,39,36,68
s27_01,turn2_start,2023,2,15,12,39,38,275
s27_01,turn2_end  ,2023,2,15,12,39,39,563
s27_01,sit_start  ,2023,2,15,12,39,39,563
s27_01,sit_end    ,2023,2,15,12,39,40,700
s27_02,stand_start,2023,2,15,12,40,4,498
s27_02,stand_end  ,2023,2,15,12,40,5,986
s27_02,turn1_start,2023,2,15,12,40,7,944
s27_02,turn1_end  ,2023,2,15,12,40,9,64
s27_02,turn2_start,2023,2,15,12,40,11,288
s27_02,turn2_end  ,2023,2,15,12,40,12,393
s27_02,sit_start  ,2023,2,15,12,40,12,393
s27_02,sit_end    ,2023,2,15,12,40,13,346
s27_03,stand_start,2023,2,15,12,40,32,476
s27_03,stand_end  ,2023,2,15,12,40,33,647
s27_03,turn1_start,2023,2,15,12,40,35,521
s27_03,turn1_end  ,2023,2,15,12,40,36,742
s27_03,turn2_start,2023,2,15,12,40,38,999
s27_03,turn2_end  ,2023,2,15,12,40,40,152
s27_03,sit_start  ,2023,2,15,12,40,40,152
s27_03,sit_end    ,2023,2,15,12,40,41,156
s27_04,stand_start,2023,2,15,12,41,0,941
s27_04,stand_end  ,2023,2,15,12,41,2,212
s27_04,turn1_start,2023,2,15,12,41,4,353
s27_04,turn1_end  ,2023,2,15,12,41,5,390
s27_04,turn2_start,2023,2,15,12,41,7,949
s27_04,turn2_end  ,2023,2,15,12,41,8,785
s27_04,sit_start  ,2023,2,15,12,41,8,785
s27_04,sit_end    ,2023,2,15,12,41,10,491
s27_05,stand_start,2023,2,15,12,41,33,323
s27_05,stand_end  ,2023,2,15,12,41,34,493
s27_05,turn1_start,2023,2,15,12,41,36,450
s27_05,turn1_end  ,2023,2,15,12,41,37,387
s27_05,turn2_start,2023,2,15,12,41,39,846
s27_05,turn2_end  ,2023,2,15,12,41,40,916
s27_05,sit_start  ,2023,2,15,12,41,40,916
s27_05,sit_end    ,2023,2,15,12,41,42,272
s27_06,stand_start,2023,2,15,12,42,2,311
s27_06,stand_end  ,2023,2,15,12,42,3,583
s27_06,turn1_start,2023,2,15,12,42,5,708
s27_06,turn1_end  ,2023,2,15,12,42,6,694
s27_06,turn2_start,2023,2,15,12,42,9,254
s27_06,turn2_end  ,2023,2,15,12,42,10,258
s27_06,sit_start  ,2023,2,15,12,42,10,258
s27_06,sit_end    ,2023,2,15,12,42,11,295
s27_07,stand_start,2023,2,15,12,42,33,528
s27_07,stand_end  ,2023,2,15,12,42,34,667
s27_07,turn1_start,2023,2,15,12,42,36,773
s27_07,turn1_end  ,2023,2,15,12,42,37,845
s27_07,turn2_start,2023,2,15,12,42,40,70
s27_07,turn2_end  ,2023,2,15,12,42,41,324
s27_07,sit_start  ,2023,2,15,12,42,41,324
s27_07,sit_end    ,2023,2,15,12,42,42,646
s27_08,stand_start,2023,2,15,12,43,2,786
s27_08,stand_end  ,2023,2,15,12,43,4,7
s27_08,turn1_start,2023,2,15,12,43,6,82
s27_08,turn1_end  ,2023,2,15,12,43,7,202
s27_08,turn2_start,2023,2,15,12,43,9,627
s27_08,turn2_end  ,2023,2,15,12,43,10,514
s27_08,sit_start  ,2023,2,15,12,43,10,514
s27_08,sit_end    ,2023,2,15,12,43,11,935
s27_09,stand_start,2023,2,15,12,43,31,754
s27_09,stand_end  ,2023,2,15,12,43,32,960
s27_09,turn1_start,2023,2,15,12,43,35,218
s27_09,turn1_end  ,2023,2,15,12,43,36,255
s27_09,turn2_start,2023,2,15,12,43,38,429
s27_09,turn2_end  ,2023,2,15,12,43,39,633
s27_09,sit_start  ,2023,2,15,12,43,39,633
s27_09,sit_end    ,2023,2,15,12,43,40,870
s27_10,stand_start,2023,2,15,12,44,18,88
s27_10,stand_end  ,2023,2,15,12,44,19,326
s27_10,turn1_start,2023,2,15,12,44,21,383
s27_10,turn1_end  ,2023,2,15,12,44,22,336
s27_10,turn2_start,2023,2,15,12,44,24,994
s27_10,turn2_end  ,2023,2,15,12,44,25,948
s27_10,sit_start  ,2023,2,15,12,44,25,948
s27_10,sit_end    ,2023,2,15,12,44,27,253
